date,SPY,GOOGL,AAPL,AMZN,MSFT,EBAY,TSM,ON,INTC,IBM,AMD,CSCO,ADBE,ADSK,T,DIS,CRM,JPM,BAC,BRK-B,JNJ,PG,HD,WMT,KO,PEP,UL,MCD,SBUX,MRK,UNH,V,MA,XOM,CVX,GE,X,TSLA,BABA,GILD,TWTR,GPRO,TIF,SHAK,LULU,DD,SPLK,TEAM,OKTA,PS,ZS,DOCU,MDB,EPI,EWS,VNM,EIDO,EPHE,PEK,AIG,PFE,C,CAT,NVDA,NKE,PYPL,XLNX,SQ,MU,TGT,WDAY,TWLO,ROKU,VMW,BND,IYR,GLD,MTCH,COST,TCEHY,NIO,UBER,LYFT,WORK,KRUS,CRWD,ZM,BIDU,PINS,PDD,IQ,MOMO,LK,BYND,GH,CRSP,TXG,MRNA,REGN,APRN,SHOP,NOW,DDOG,LVGO,AMAT,POWI,TDOC,TTD,BILI,IPHI,MELI,PLUG,RPRX,WKHS,DPHC,LOW,ETSY,FTCH
,SP500,Alphabet,Apple,Amazon,Microsoft,eBay,Taiwan_Semicon,ON_Semiconductor,Intel,IBM,AMD,Cisco_Systems,Adobe_Systems,AutoDesk,AT&T,Disney,SalesForce,JP_Morgan,Bank of America,Berkshire Hathaway,Johnson&Johnson,P&G,Home Depot,Walmart,Cocal Cola,Pepsico,Unilever,McDonald's,Starbucks,Merck,United Health,Visa,Master Card,Exxon Mobil,Chevron,General Electronics,US Steel,Tesla,Alibaba,Gilead Sciences,Twitter,GoPro,Tiffany & Co,Shake Shack,Lululemon,DuPont,Splunk,Atlassian,Okta,Pluralsight,Zscaler,DocuSign,MongoDB,WisdomTree India,iShares Singapore,Vietnam(VNM),iShares Indonesia,iShares Philippin,ChinaAMC,AIG,Pfizer,Citigroup,Caterpillar,NVIDIA,Nike,PayPal,Xilinx,Square,Micron Tech,Target,Workday,TWLIO,Roku,VMware,US Bond ETF,US REIT ETF,Gold Shares,Match,Costco,Tencent,NIO,Uber,Lyft,Slack,Kura Sushi,Crowd Strike,Zoom Video,Baidu,Pinterest,Pinduoduo,IQIYI,Momo,Luckin Coffee,Beyond Meat,Guardant Health,CRISPR Therapeautics,10x Genomics,Moderna,Regeneron,Blue Apron,Shopify,ServiceNow,Datadog,Livongo Health,Applied Materials,Power Integrations,Teladoc,Trade Desk,Bilibili,Inphi,MercadoLibre,Plug Power,Royalty Pharma,Workhorse,Diamond Peak,Lowes,Etsy,Farfetch
2008-04-14,160522000,7677500,30181700,4354500,43418100,9995100,17896200,7141108,60084300,7745600,19333100,31406800,5551400,1900000,16991400,9476300,2818500,33774900,44191700,21500,10326800,9079300,8104500,17423500,10014800,4760600,332700,3883200,12142400,13571500,4541600,7110900,2353500,19611700,7182100,98058400,3548300,0,0,7553900,0,0,1344100,0,1747056,4211200,0,0,0,0,0,0,0,354900,2485900,0,0,0,0,13744000,37025100,79692000,4447000,19500100,2205500,0,5864100,0,15663900,5626700,0,0,0,1137700,116900,6146500,4696911,0,2593600,0,0,0,0,0,0,0,0,4126700,0,0,0,0,0,0,0,0,0,0,365200,0,0,0,0,0,17937500,76500,0,0,0,0,870721,186000,0,0,0,8363600,0,0
2008-04-15,172389200,9146000,24929900,6813100,34310000,11023100,17423000,7863251,93477400,8642000,22744000,48232600,8108000,2657000,15583800,10320500,1802600,37271800,44341600,15300,17362000,8604100,9872000,25633500,11720900,3739900,300500,6655700,9242100,18783900,9010100,5972000,2593000,19495700,8401300,64924600,3867300,0,0,2735491,0,0,1521100,0,1008489,3849400,0,0,0,0,0,0,0,467700,1879100,0,0,0,0,9844000,33428400,55119000,5458400,10997900,2362400,0,9789000,0,20029300,8038900,0,0,0,1237000,154000,4876500,6635352,0,2661400,0,0,0,0,0,0,0,0,4410400,0,0,0,0,0,0,0,0,0,0,341500,0,0,0,0,0,21608300,167900,0,0,0,0,648650,294000,0,0,0,8936000,0,0
2008-04-16,189268900,15246100,28420500,6746800,54107400,24481100,16780400,11062878,109029400,19317700,26678700,51221100,10961500,3979200,25822300,10606400,2327100,52568400,38112700,18100,12617900,19498400,12137900,28132800,11558800,7591500,329800,7441300,9460000,26301200,11659600,6284200,2309900,26870600,11915100,79480500,6540300,0,0,7881400,0,0,2149300,0,928713,10309300,0,0,0,0,0,0,0,498100,2384800,0,0,0,0,16132000,38516800,72623000,7640200,16170900,2770500,0,10219200,0,29530700,6486200,0,0,0,1985300,284500,7566100,8472038,0,4909600,0,0,0,0,0,0,0,0,9762600,0,0,0,0,0,0,0,0,0,0,573400,0,0,0,0,0,29328200,225800,0,0,0,0,1183606,320000,0,0,0,8268200,0,0
2008-04-17,179665700,26679200,25152400,6220000,48743300,25634600,13880900,11353600,57733400,18999100,23814600,38298000,5755800,2534800,18551900,13438900,1726000,30302500,30100100,16500,8841500,21014000,9241200,20980100,8329900,4670800,399100,5394100,7767700,23588800,7013500,5614900,1052800,22887400,9127200,61062000,5949500,0,0,13866500,0,0,1027200,0,623697,6923400,0,0,0,0,0,0,0,378100,3141200,0,0,0,0,12300000,77501500,80573000,9966100,14924200,3467600,0,8283700,0,17835800,5436100,0,0,0,1994400,396200,5642400,6876349,0,4911100,0,0,0,0,0,0,0,0,8086800,0,0,0,0,0,0,0,0,0,0,329400,0,0,0,0,0,17304700,128500,0,0,0,0,1125558,332000,0,0,0,6444100,0,0
2008-04-18,218530600,36434700,36670200,16791300,73658900,18377600,13342900,6623391,68281200,12490800,34375600,55199500,8839300,3509500,25385500,11513500,2587600,31398100,48291900,22300,10741100,18345800,12670000,19735700,11127100,8110400,485800,6762700,12417500,25861900,9058800,26024900,2823100,25910800,10182100,72044300,5338800,0,0,10237100,0,0,2163200,0,1435608,8472300,0,0,0,0,0,0,0,720800,3778900,0,0,0,0,19576000,56608800,145077000,20117900,14338500,4008200,0,10183600,0,27331100,9490200,0,0,0,3986600,253000,11815500,11391801,0,4981000,0,0,0,0,0,0,0,0,6916700,0,0,0,0,0,0,0,0,0,0,453300,0,0,0,0,0,28787000,222100,0,0,0,0,1539990,187000,0,0,0,8753500,0,0
2008-04-21,118587400,14864500,37112600,9335400,54411700,15451000,8824100,5992785,47810500,6952800,14601100,43041200,5040300,2645400,25029000,8797300,1582100,23513400,38324400,14800,8975600,10496700,16470500,14373500,6214400,5314300,269000,6179000,15304900,22312400,8088300,14712000,1769600,17254200,8558800,33366200,3885100,0,0,6907800,0,0,1165500,0,790804,8909500,0,0,0,0,0,0,0,282900,1449200,0,0,0,0,13146000,50296900,67335000,9813300,16997300,3653400,0,8705700,0,15714100,8209900,0,0,0,2408200,106100,6723200,11927475,0,2802100,0,0,0,0,0,0,0,0,7521800,0,0,0,0,0,0,0,0,0,0,307700,0,0,0,0,0,21864000,104900,0,0,0,0,875366,344000,0,0,0,6246000,0,0
2008-04-22,162166000,15861100,51413300,7245000,67387500,12365900,17868300,5701093,56298500,5417500,14770500,46747400,8197500,3643200,26585800,8461400,1208800,23703800,42136100,14900,13185600,13148900,20109900,14537300,8637000,7486600,401300,10915900,10724100,19521400,28718500,11839400,1148000,20719000,11475600,41002400,4334900,0,0,5621700,0,0,1493200,0,617596,11038000,0,0,0,0,0,0,0,529400,4296800,0,0,0,0,15560000,66491800,60710000,5720100,14691700,2886100,0,5847000,0,24888700,12952500,0,0,0,6455500,111400,5998500,14046367,0,3396500,0,0,0,0,0,0,0,0,4777900,0,0,0,0,0,0,0,0,0,0,400300,0,0,0,0,0,23416800,331700,0,0,0,0,562486,610000,0,0,0,9413700,0,0
2008-04-23,193309000,9833100,53721100,19250400,98351500,11464000,15706500,6467297,61977900,7593300,23275900,51028600,6037300,6703700,27518500,15000000,2918100,23260300,30227300,14000,10643000,14184800,15925000,15216800,9493600,7170900,639900,8813400,16710500,17963100,17846700,9329900,1453400,23944800,13022700,41880000,4255200,0,0,8502300,0,0,1406800,0,727238,8548500,0,0,0,0,0,0,0,797000,2671000,0,0,0,0,19552000,53366600,68733000,4773400,25512400,3521500,0,15269700,0,19386700,15437500,0,0,0,7786100,118600,5921700,18170445,0,4142900,0,0,0,0,0,0,0,0,6280000,0,0,0,0,0,0,0,0,0,0,450600,0,0,0,0,0,23605200,230200,0,0,0,0,449957,341000,0,0,0,7728800,0,0
2008-04-24,229381300,8261900,60573800,21073500,115416700,14355300,12141700,7713930,51298500,5996700,20086700,53911400,5846700,5521100,19333200,12009500,2261200,37769300,39720600,16600,9613100,12614800,21726200,19341500,6418300,10145400,588900,7197200,71732400,17175400,10118800,9521700,1689500,23534400,12930400,54555400,4482000,0,0,6721400,0,0,1615200,0,1036336,8024300,0,0,0,0,0,0,0,726000,3129900,0,0,0,0,25934000,39099500,85488000,5305700,16394100,3582900,0,11973100,0,22527000,11718700,0,0,0,2938300,126000,7680500,22849926,0,5546800,0,0,0,0,0,0,0,0,5237700,0,0,0,0,0,0,0,0,0,0,543400,0,0,0,0,0,32920800,153300,0,0,0,0,796668,209000,0,0,0,10130800,0,0
2008-04-25,190788100,8320400,35445500,9456500,145194900,11344000,11204300,5786277,47604400,6313400,11075600,53423700,4628300,5152300,16152900,11949900,842800,24266600,34667400,15400,9182200,13674700,19656600,16982400,9401200,8427200,588800,7969600,19737100,13839600,10066100,25365000,2023200,23369600,12739600,41483500,3492900,0,0,5816700,0,0,2421100,0,983498,5661500,0,0,0,0,0,0,0,348500,2419600,0,0,0,0,12754000,54993000,97388000,4084500,13805200,3091800,0,6042400,0,25172500,11347900,0,0,0,2555400,134300,5998600,11182527,0,4626700,0,0,0,0,0,0,0,0,9628100,0,0,0,0,0,0,0,0,0,0,308600,0,0,0,0,0,17598900,402300,0,0,0,0,537146,264000,0,0,0,11032700,0,0
2008-04-28,105610200,8009100,28114800,10991900,97473000,8987900,12064600,16769109,47695200,5605200,8014900,33970100,5017000,4701400,26432100,7648600,1161300,27175000,24256800,21100,9071600,18166400,13374300,12469100,8049000,8480400,416700,7705100,12016900,13538900,9751200,33129300,2771900,17319300,7163400,37636100,3522600,0,0,6658800,0,0,2292300,0,636746,6508700,0,0,0,0,0,0,0,435700,1700200,0,0,0,0,11368000,56431100,75064000,4683900,13392500,2905200,0,6746700,0,21425500,6278200,0,0,0,2828000,129600,6289200,8079182,0,3575400,0,0,0,0,0,0,0,0,3794100,0,0,0,0,0,0,0,0,0,0,281600,0,0,0,0,0,10416700,193200,0,0,0,0,442363,226000,0,0,0,7028200,0,0
2008-04-29,125514100,8683300,32981300,6726400,84428900,6908300,14542600,7154254,40664300,7226000,10695600,37925900,5444500,4204600,15372400,10179700,969200,20738700,28257700,17600,7706800,16567800,10969000,17691400,7434500,4848400,406600,7821800,14292100,80508500,10580800,49327100,13129000,29445700,19505100,40096400,6018600,0,0,5764300,0,0,1395400,0,750385,4033600,0,0,0,0,0,0,0,244400,3164500,0,0,0,0,12660000,49709200,57728000,4509500,14335200,2501100,0,3917400,0,23843400,9392500,0,0,0,1728600,212900,6514300,14688955,0,3183100,0,0,0,0,0,0,0,0,4440500,0,0,0,0,0,0,0,0,0,0,290200,0,0,0,0,0,15545900,420800,0,0,0,0,501705,436000,0,0,0,9193300,0,0
2008-04-30,208395900,15790100,40697300,7875700,74733600,20621400,18892100,9342720,56505700,8128300,14029700,52347900,4877400,3792300,23438100,13077000,1390200,36280800,33748000,26900,13098400,21859500,15221000,20268400,11679600,6561300,489900,8486600,17419800,37419600,14293400,36885900,4369800,29782600,19536000,40399300,4738100,0,0,5936500,0,0,1596100,0,791749,6092900,0,0,0,0,0,0,0,323400,2473000,0,0,0,0,13326000,44018900,148997000,6032000,26708000,4187400,0,5828700,0,21630700,9307400,0,0,0,3353100,193000,9774200,17701431,0,5117300,0,0,0,0,0,0,0,0,4664900,0,0,0,0,0,0,0,0,0,0,403300,0,0,0,0,0,16133400,189300,0,0,0,0,1059250,362000,0,0,0,11120600,0,0
2008-05-01,187279500,13192300,32270600,7197000,71699400,11455900,14288500,6465167,71506000,8230200,19591800,71473800,7222100,2389000,24411700,12246700,1415100,31723700,41524300,14800,13165100,13493700,26628800,18653000,7563800,5720900,655600,6954300,21118700,23993400,26252600,29098900,5467200,43675400,15253100,42001700,5834500,0,0,6536400,0,0,1988300,0,715517,7055400,0,0,0,0,0,0,0,379000,2988300,0,0,0,0,13878000,48479400,84514000,5369900,25365600,3127600,0,4976700,0,17061000,10065500,0,0,0,2485900,341900,9682500,17669112,0,4656400,0,0,0,0,0,0,0,0,4728900,0,0,0,0,0,0,0,0,0,0,529700,0,0,0,0,0,19799500,233200,0,0,0,0,742859,462000,0,0,0,21272100,0,0
2008-05-02,181585500,13983600,35931500,8154900,66024200,16299000,12926700,9871735,59077200,6916600,16102500,67180700,8929400,2754100,21788800,8708000,1144600,27942900,44354600,18400,12562300,13290300,19294300,19488800,8259500,7120600,453900,7353400,15777200,17154900,12916900,34162200,4469900,27505600,10309200,40669700,4373700,0,0,6064500,0,0,1310500,0,429461,7326200,0,0,0,0,0,0,0,1062200,2869300,0,0,0,0,22540000,48641900,77420000,4511400,28275400,2978500,0,4938800,0,17674400,8866100,0,0,0,1444100,280500,7715600,8745387,0,4448700,0,0,0,0,0,0,0,0,4115000,0,0,0,0,0,0,0,0,0,0,547000,0,0,0,0,0,18259600,241800,0,0,0,0,554147,486000,0,0,0,15534000,0,0
2008-05-05,118504500,12549400,30519900,5647400,119687700,9279500,6700900,6848585,38631100,6359300,41539000,62446500,5761600,4478700,18111800,10193300,1384500,19276100,32767200,28500,10550400,10193200,15897800,18498200,7060700,5009700,301400,5311900,12538200,10445300,11348000,17594300,2155800,21273900,9059300,27482400,6205800,0,0,6306100,0,0,1656600,0,988714,3446500,0,0,0,0,0,0,0,599100,2339700,0,0,0,0,15250000,34754200,63013000,3944500,23584800,2190900,0,5005000,0,16765300,9745600,0,0,0,931700,154400,4363500,7390737,0,3415700,0,0,0,0,0,0,0,0,4458300,0,0,0,0,0,0,0,0,0,0,454100,0,0,0,0,0,12581900,188700,0,0,0,0,2908897,482000,0,0,0,10821600,0,0
2008-05-06,179339800,9249300,32816800,6545700,93582000,10555000,18080200,8667779,46003800,5910400,75533800,91592600,4972300,2099100,24322500,15123000,1465100,25441400,35600200,33700,9487600,9819900,14309000,21193400,6695200,5332800,436500,5146500,13626000,10439700,11935500,18978300,3625500,28060600,10892600,42568900,6709600,0,0,5502700,0,0,1629100,0,521336,5504300,0,0,0,0,0,0,0,392300,2201400,0,0,0,0,16282000,41020400,79159000,4163100,18225900,1959700,0,5256100,0,22790800,8355600,0,0,0,1214900,132800,3181700,10765493,0,3538500,0,0,0,0,0,0,0,0,3950500,0,0,0,0,0,0,0,0,0,0,685000,0,0,0,0,0,18197000,179200,0,0,0,0,1472807,597000,0,0,0,9581200,0,0
2008-05-07,199267300,13212700,41326200,8376600,88775000,12347800,13523100,58845416,54228300,11406800,26791200,91389100,5310700,4339900,24700600,30876600,1622200,27636400,36551000,31900,12628400,13045900,14745400,25029800,14933100,6699700,669600,6222700,15205200,16727600,8573600,25116200,2880500,27580800,14912600,38067200,5806800,0,0,6398400,0,0,1060900,0,570519,6063800,0,0,0,0,0,0,0,683800,3684400,0,0,0,0,23112000,54534900,88456000,4932000,17890800,2508700,0,8501300,0,18811500,10682600,0,0,0,1977800,265900,6006300,7219265,0,3670800,0,0,0,0,0,0,0,0,5710600,0,0,0,0,0,0,0,0,0,0,549400,0,0,0,0,0,16356900,224700,0,0,0,0,1631668,484000,0,0,0,9650000,0,0
2008-05-08,178321200,10235500,32110200,8131300,69589900,9965900,14612000,21536602,50106000,9794000,30371400,48304900,5376200,2246300,20118800,18859600,1034600,26106000,36001600,21700,9444500,10081900,19465900,26499000,14001400,6329100,1752500,7987700,20001000,11337200,7207100,23209100,2281400,24332000,15074600,34432000,4457400,0,0,6070300,0,0,1810800,0,512999,5647400,0,0,0,0,0,0,0,627000,2490600,0,0,0,0,24752000,46832000,79015000,3065500,34000000,4512700,0,5336600,0,17555800,15295200,0,0,0,845100,97900,5163800,8607367,0,4701100,0,0,0,0,0,0,0,0,4512800,0,0,0,0,0,0,0,0,0,0,587900,0,0,0,0,0,18296000,167200,0,0,0,0,1598457,509000,0,0,0,14038000,0,0
2008-05-09,152588200,8960800,24038300,4243500,51621200,8098000,11230700,7751259,40044600,5502900,15496100,38450700,2800700,1638600,15295100,13434900,876800,21730400,43012400,36800,8758400,9756700,13031400,12992000,10415000,5910300,624900,5219400,13628400,12594100,5168500,23578000,1831500,24054700,11310200,38847200,6526300,0,0,4052600,0,0,873000,0,1007707,5981200,0,0,0,0,0,0,0,516000,1758600,0,0,0,0,83422000,35319800,86076000,3818900,50758800,2366800,0,4585100,0,14000500,6592300,0,0,0,1047300,106300,6413900,9927612,0,2782500,0,0,0,0,0,0,0,0,3304100,0,0,0,0,0,0,0,0,0,0,426300,0,0,0,0,0,13405600,143300,0,0,0,0,1059560,542000,0,0,0,10391700,0,0
2008-05-12,147865900,9718000,29234400,7215400,64278800,13678200,9832000,5951243,34425100,8666800,24085800,38118800,4276600,3922600,14875800,9176400,1426600,20295600,26709900,38900,7707900,11162200,12314100,18205100,8621700,5120000,393700,6268300,12296700,10252400,5080700,36867900,2320400,23053200,9374300,30681400,4180500,0,0,5478400,0,0,1230600,0,454275,4152000,0,0,0,0,0,0,0,437600,2355400,0,0,0,0,80266000,36211000,68804000,5167200,25166300,8403700,0,4941600,0,10955000,7578200,0,0,0,1066100,101000,4772000,5010200,0,3528800,0,0,0,0,0,0,0,0,4580800,0,0,0,0,0,0,0,0,0,0,392500,0,0,0,0,0,20018800,87400,0,0,0,0,1474036,396000,0,0,0,12034200,0,0
2008-05-13,159132200,10316600,29401300,5020800,70934700,13239600,15564800,9132712,39476600,9693400,15153600,36010200,4722500,3197700,13076300,11067300,1614000,27485300,35473600,22700,9532400,10942500,10391900,29000600,10438400,5474000,526100,6601200,10827900,12613700,6172000,13312400,1292600,21165000,10634000,36961400,3357300,0,0,6355300,0,0,2722100,0,909099,4401600,0,0,0,0,0,0,0,465300,5313600,0,0,0,0,155128000,38652400,67038000,4592000,21352700,3925200,0,4074000,0,25054200,5226300,0,0,0,1851900,156900,4805300,7368137,0,3768000,0,0,0,0,0,0,0,0,4932100,0,0,0,0,0,0,0,0,0,0,246600,0,0,0,0,0,36516000,186300,0,0,0,0,2504309,506000,0,0,0,9264800,0,0
2008-05-14,181910800,8742800,32743700,4589200,66730400,11638300,11391200,20070762,59397400,8888300,24836900,49857100,4916100,2462600,24252900,9867400,2994100,24138200,28741400,40000,9022000,13205200,12094200,17469400,10366100,6229800,501100,8562500,10902500,13065700,10210200,12850100,2403600,24178900,13401400,35486000,4696300,0,0,5591200,0,0,1949700,0,1126382,4692400,0,0,0,0,0,0,0,496100,6350600,0,0,0,0,51196000,41437400,64360000,6859800,18778700,3834800,0,8089100,0,27410300,6478600,0,0,0,1861000,130900,4626500,8653797,0,4171000,0,0,0,0,0,0,0,0,3494300,0,0,0,0,0,0,0,0,0,0,465500,0,0,0,0,0,43047300,306500,0,0,0,0,3764572,264000,0,0,0,10931800,0,0
2008-05-15,166927000,8676700,31186000,6917700,53355800,11398300,10019400,13833677,77447300,7227900,16955600,55903300,6364400,3786900,21132000,11357100,2038500,27289500,46841100,40900,8407900,11877400,11044900,16672700,8251600,6554900,340900,6108400,8589900,13703900,16034800,9172200,1635500,28392900,13434500,54385400,4714800,0,0,5572600,0,0,6213800,0,993586,4910700,0,0,0,0,0,0,0,349600,5751500,0,0,0,0,29302000,36065500,70784000,4633300,29136600,2875100,0,5714400,0,20061500,8698000,0,0,0,3755900,99300,5210900,9437950,0,3612500,0,0,0,0,0,0,0,0,3396500,0,0,0,0,0,0,0,0,0,0,501800,0,0,0,0,0,29698300,246800,0,0,0,0,819006,408000,0,0,0,12582600,0,0
2008-05-16,204236800,8539600,27348900,6206700,81538200,18973800,10786900,16768639,59985800,6372100,18008000,58111500,5987200,4680900,25263800,12728900,2045800,20871400,32144800,31400,9764900,12286200,13246300,14540900,8980500,7180400,324000,5691000,26314400,11971900,17738000,8516700,1980500,29839000,16302200,56821400,4803300,0,0,5573100,0,0,2673600,0,822115,5470800,0,0,0,0,0,0,0,523100,6036300,0,0,0,0,28930000,46589400,67316000,5242000,27288900,2075700,0,5618000,0,16670100,10304400,0,0,0,3307200,111000,6593700,12075630,0,5690300,0,0,0,0,0,0,0,0,2864000,0,0,0,0,0,0,0,0,0,0,784800,0,0,0,0,0,18548000,107800,0,0,0,0,827388,394000,0,0,0,15893300,0,0
2008-05-19,165664400,11197700,33779300,18684800,59615000,8986200,17348800,19603231,61246100,6385200,23527700,41593800,7216300,1854100,19895700,12365200,2217600,19402200,37786200,26900,8748300,9182900,13893700,15555900,10004600,5414300,549800,4924600,17831200,14357800,13271900,11368300,1998200,25203000,12910200,58122000,5022700,0,0,5135300,0,0,2849400,0,609109,5437900,0,0,0,0,0,0,0,611300,6260500,0,0,0,0,26504000,18209900,58958000,6906700,28963300,2425200,0,6619500,0,19634300,9513800,0,0,0,2711500,548600,5440400,5932141,0,3963400,0,0,0,0,0,0,0,0,6022000,0,0,0,0,0,0,0,0,0,0,571800,0,0,0,0,0,19109100,96000,0,0,0,0,1018757,736000,0,0,0,22453100,0,0
2008-05-20,178552100,6620500,34637500,7912200,75767600,10020300,14300800,9851789,73929600,7017700,18484100,41092200,6839200,2182700,24538000,12635300,3150600,48996100,36536800,27800,12612400,11931600,39809400,21835600,8977600,6275400,547300,8618600,10668939,11052400,19432000,10175500,1910400,26901800,16271500,68577600,6062600,0,0,4598400,0,0,2026700,0,1037620,5737900,0,0,0,0,0,0,0,551700,5039400,0,0,0,0,46454000,19377600,89739000,5570300,19285100,3725300,0,5426000,0,37895700,13699400,0,0,0,2599700,155100,8566300,10685506,0,3740500,0,0,0,0,0,0,0,0,4106500,0,0,0,0,0,0,0,0,0,0,618400,0,0,0,0,0,20188500,90600,0,0,0,0,653038,343000,0,0,0,15147400,0,0
2008-05-21,252724800,12923200,41344900,7070500,60125100,15474800,9239800,10019908,64445700,8333900,13446400,42877500,5445500,2449200,18176200,11358100,3283400,40611900,44293800,23500,11216800,11650300,29274700,20367300,12601900,6132400,693100,7842600,6560885,12780400,12849000,10457900,2860700,43221500,21994300,95310500,6194900,0,0,5687400,0,0,2079600,0,943047,6669800,0,0,0,0,0,0,0,565200,5268800,0,0,0,0,45118000,60577400,113449000,7220200,26666500,2803600,0,7999600,0,28766500,8489200,0,0,0,2010200,111400,8043600,11350290,0,6635200,0,0,0,0,0,0,0,0,4964800,0,0,0,0,0,0,0,0,0,0,2902200,0,0,0,0,0,24537200,247900,0,0,0,0,1475837,438000,0,0,0,13765400,0,0
2008-05-22,170820400,10142400,43097700,5390600,52203100,10971500,8947400,6668068,41170000,5031300,11537300,35030500,3409400,1612400,16342200,7735300,5775400,28883300,40330700,21400,9882700,8639100,15894100,15065200,12615300,6295400,399700,5111000,16587800,10859700,16315500,21320900,2148200,32042100,17384100,54242800,7792700,0,0,5435000,0,0,2730800,0,608242,4614800,0,0,0,0,0,0,0,627000,2704700,0,0,0,0,30418000,63711300,91700000,5026900,17327700,2695700,0,5426100,0,22897700,7786200,0,0,0,995100,487800,5312800,8865042,0,6521100,0,0,0,0,0,0,0,0,5814700,0,0,0,0,0,0,0,0,0,0,799600,0,0,0,0,0,15863500,169500,0,0,0,0,2083236,346000,0,0,0,9874300,0,0
2008-05-23,181376400,8854100,32389900,6331900,48890700,10072600,12688900,6244500,59073500,4701500,13377900,41651800,3645400,2624700,14600100,8951300,1790700,21440900,42429400,30700,9073500,8415300,17324800,13558200,15291500,5411500,534800,5778800,12982100,10346600,12066300,10549100,1255300,25348600,11484000,62469000,5968200,0,0,4448200,0,0,1828700,0,526818,6400800,0,0,0,0,0,0,0,780000,3812300,0,0,0,0,35242000,41880100,65548000,5674900,20066800,2006700,0,3550400,0,18846400,7354000,0,0,0,869400,591200,5037900,6062450,0,6182100,0,0,0,0,0,0,0,0,4306100,0,0,0,0,0,0,0,0,0,0,382400,0,0,0,0,0,18508700,127600,0,0,0,0,2973954,300000,0,0,0,9586100,0,0
2008-05-27,168322900,7723200,28210900,10108200,47334500,15116400,14581400,6971660,52821500,6989200,13114700,37305100,4002200,1757100,17192100,9309100,2322900,28457800,37972000,60300,8358200,10901600,21412600,17280200,7807100,6181400,856000,5896100,13943200,18798900,10348000,15694100,1433200,25885900,12823600,65734700,4948700,0,0,4865700,0,0,2044000,0,1154431,7180700,0,0,0,0,0,0,0,400600,3356100,0,0,0,0,31210000,46951200,68727000,4871400,20821400,2591000,0,6302300,0,13625300,9348600,0,0,0,1142700,146100,4230300,7606223,0,6240100,0,0,0,0,0,0,0,0,3627100,0,0,0,0,0,0,0,0,0,0,405000,0,0,0,0,0,21962500,62400,0,0,0,0,731831,572000,0,0,0,11344500,0,0
2008-05-28,181288100,8092600,26570700,6700600,52318500,15370500,19339800,9490756,50288400,9875600,18159000,45669300,5750000,1500100,22095500,14201800,4503200,31688700,46624900,47000,14779300,10195500,13242200,20417300,12022800,6476300,504300,5481600,15349300,11809000,15387500,13249000,3136300,22323600,10504000,63402800,4303500,0,0,4702600,0,0,1985900,0,781265,5244200,0,0,0,0,0,0,0,315200,3644300,0,0,0,0,55776000,43478400,70373000,4773700,18793400,3160800,0,4337000,0,12527100,11698200,0,0,0,837500,168900,3708700,8104857,0,6563400,0,0,0,0,0,0,0,0,3382100,0,0,0,0,0,0,0,0,0,0,363300,0,0,0,0,0,16784600,58400,0,0,0,0,843859,552000,0,0,0,12863100,0,0
2008-05-29,173927200,9680300,23113800,6857600,47699200,11204200,16754500,8097031,54937400,7561500,12623100,58347100,6736600,2685900,24424400,12570800,2601500,22789000,37973700,45300,13264000,10548200,13855400,18545800,12352600,4940100,458200,4506500,12378000,16202500,11342700,25153300,13001400,24692600,13167300,63543100,4493700,0,0,6844200,0,0,2809700,0,838717,4277600,0,0,0,0,0,0,0,1051600,2187000,0,0,0,0,30870000,44815500,72686000,4195900,17336500,2934300,0,4471900,0,14430200,9118000,0,0,0,1039700,234400,4691900,12700917,0,8817500,0,0,0,0,0,0,0,0,2857100,0,0,0,0,0,0,0,0,0,0,771500,0,0,0,0,0,16029700,60800,0,0,0,0,584106,500000,0,0,0,9010100,0,0
2008-05-30,117362000,6443900,21792300,5270600,63399200,10146600,17579100,5752133,55484500,8652900,20871900,61435900,5842500,2041200,25691300,12779000,4523800,21391600,31973900,178700,10995000,9761700,11714900,12122700,13415800,5569800,524200,5132200,12006400,13936700,7643400,18004000,6018300,27125400,11884200,50036800,5371900,0,0,5811100,0,0,4395300,0,1513219,4339000,0,0,0,0,0,0,0,444600,3211400,0,0,0,0,28244000,37121400,53549000,4921700,20756100,2603900,0,5514400,0,16494300,6402900,0,0,0,2063500,188500,7055000,4944419,0,5908600,0,0,0,0,0,0,0,0,2005900,0,0,0,0,0,0,0,0,0,0,515600,0,0,0,0,0,15093500,76700,0,0,0,0,1235989,399000,0,0,0,7388100,0,0
