date,BILI,IPHI,MELI,PLUG,RPRX,WKHS,DPHC,LOW,ETSY,FTCH
,Bilibili,Inphi,MercadoLibre,Plug Power,Royalty Pharma,Workhorse,Diamond Peak,Lowes,Etsy,Farfetch
2016-11-15,0.0,43.39,155.2007335436,1.45,0.0,7.26,0.0,64.2634375548,12.05,0.0
2016-11-16,0.0,44.89,156.4267106951,1.48,0.0,7.35,0.0,62.3741576383,12.0,0.0
2016-11-17,0.0,46.82,156.7556313943,1.51,0.0,7.36,0.0,63.2396898168,12.46,0.0
2016-11-18,0.0,46.39,157.1144539752,1.48,0.0,7.53,0.0,64.5054142929,12.59,0.0
2016-11-21,0.0,46.12,160.1046421496,1.46,0.0,7.79,0.0,64.5984822691,12.94,0.0
2016-11-22,0.0,46.56,164.4105131207,1.405,0.0,7.78,0.0,66.6273641499,13.1,0.0
2016-11-23,0.0,47.25,166.2046260253,1.4,0.0,7.92,0.0,66.794886507,13.12,0.0
2016-11-25,0.0,47.2,162.6562693917,1.44,0.0,8.52,0.0,67.2043856022,13.09,0.0
2016-11-28,0.0,46.68,161.3306193011,1.4,0.0,8.31,0.0,66.2643990428,12.84,0.0
2016-11-29,0.0,46.53,162.3771851621,1.38,0.0,7.94,0.0,65.8083659595,12.73,0.0
2016-11-30,0.0,45.17,157.3038325596,1.365,0.0,7.41,0.0,65.6594571976,12.4,0.0
2016-12-01,0.0,40.09,150.8051569273,1.42,0.0,7.13,0.0,66.0782630904,11.93,0.0
2016-12-02,0.0,40.01,152.0610359605,1.43,0.0,7.06,0.0,67.2974535784,11.83,0.0
2016-12-05,0.0,41.3,157.4334073805,1.47,0.0,7.5,0.0,67.623191495,12.09,0.0
2016-12-06,0.0,41.76,157.0347156239,1.53,0.0,7.4,0.0,67.4370555427,12.36,0.0
2016-12-07,0.0,43.85,165.078321813,1.56,0.0,7.28,0.0,71.1039338043,12.6,0.0
2016-12-08,0.0,44.9,159.4368334573,1.53,0.0,7.15,0.0,70.0243452806,12.57,0.0
2016-12-09,0.0,43.6,158.0912487789,1.43,0.0,7.28,0.0,69.5124714116,12.37,0.0
2016-12-12,0.0,42.5,153.177372879,1.37,0.0,7.15,0.0,69.3449490544,12.18,0.0
2016-12-13,0.0,43.37,156.3071031681,1.34,0.0,7.01,0.0,69.4752442211,12.24,0.0
2016-12-14,0.0,43.6,157.2240942083,1.37,0.0,6.89,0.0,68.4608032807,11.84,0.0
2016-12-15,0.0,44.46,158.7291555894,1.38,0.0,6.95,0.0,68.5631780545,12.55,0.0
2016-12-16,0.0,45.48,154.463153794,1.32,0.0,6.96,0.0,67.9023954236,12.78,0.0
2016-12-19,0.0,46.39,152.5793352441,1.36,0.0,7.02,0.0,67.8651682331,12.92,0.0
2016-12-20,0.0,47.14,152.3899566597,1.33,0.0,7.24,0.0,69.1215859116,12.78,0.0
2016-12-21,0.0,48.08,153.8950180408,1.31,0.0,7.06,0.0,69.0471315306,12.67,0.0
2016-12-22,0.0,46.99,155.9383132933,1.26,0.0,7.11,0.0,67.9489294117,11.94,0.0
2016-12-23,0.0,46.64,156.1476264655,1.27,0.0,7.36,0.0,67.2881467808,11.98,0.0
2016-12-27,0.0,47.32,157.9816085458,1.3,0.0,7.37,0.0,67.2229991974,12.18,0.0
2016-12-28,0.0,46.14,155.2605373071,1.28,0.0,7.41,0.0,66.6087505546,11.87,0.0
2016-12-29,0.0,45.76,158.1438617694,1.22,0.0,7.45,0.0,66.3946942094,11.76,0.0
2016-12-30,0.0,44.62,155.7793361723,1.2,0.0,7.06,0.0,66.1899446618,11.78,0.0
2017-01-03,0.0,44.68,160.648063984,1.21,0.0,6.89,0.0,66.0317291023,11.88,0.0
2017-01-04,0.0,44.67,165.4369765857,1.3,0.0,6.85,0.0,66.8321136975,11.97,0.0
2017-01-05,0.0,44.37,170.8843646701,1.26,0.0,6.75,0.0,66.1434106737,12.4,0.0
2017-01-06,0.0,44.25,171.7623319804,1.25,0.0,6.45,0.0,66.0317291023,13.08,0.0
2017-01-09,0.0,44.71,173.7078277249,1.25,0.0,5.71,0.0,66.1434106737,12.35,0.0
2017-01-10,0.0,45.59,177.3793273861,1.24,0.0,5.4,0.0,66.2737058404,12.77,0.0
2017-01-11,0.0,46.34,176.3417296558,1.26,0.0,5.46,0.0,66.3202398285,12.73,0.0
2017-01-12,0.0,47.02,172.7899528095,1.23,0.0,5.89,0.0,66.6180573522,12.47,0.0
2017-01-13,0.0,47.64,176.0424226182,1.25,0.0,5.99,0.0,67.1485448165,12.52,0.0
2017-01-17,0.0,46.67,177.6387268187,1.25,0.0,5.74,0.0,67.3626011617,12.77,0.0
2017-01-18,0.0,46.75,174.855171369,1.23,0.0,5.3,0.0,66.4319213999,12.9,0.0
2017-01-19,0.0,46.19,174.4960029239,1.18,0.0,4.78,0.0,66.6366709475,12.6,0.0
2017-01-20,0.0,46.4,175.7630693831,1.18,0.0,4.86,0.0,66.7855797094,12.41,0.0
2017-01-23,0.0,45.9,178.3071792027,1.14,0.0,4.51,0.0,67.8744750307,12.65,0.0
2017-01-24,0.0,46.51,182.8865768781,1.16,0.0,3.76,0.0,69.2024132306,12.97,0.0
2017-01-25,0.0,46.68,182.9564151869,1.13,0.0,3.42,0.0,68.323355549,12.82,0.0
2017-01-26,0.0,46.25,182.9464382856,1.13,0.0,3.47,0.0,68.4823340659,13.0,0.0
2017-01-27,0.0,46.62,182.2081475928,1.12,0.0,3.09,0.0,68.5010374208,12.93,0.0
2017-01-30,0.0,46.31,184.692396005,1.06,0.0,3.29,0.0,68.8002910996,12.75,0.0
2017-01-31,0.0,45.82,184.9617723388,1.06,0.0,3.24,0.0,68.3420589039,12.61,0.0
2017-02-01,0.0,47.24,188.1444038387,1.02,0.0,3.07,0.0,67.6593864491,12.46,0.0
2017-02-02,0.0,47.49,188.1843114437,0.92,0.0,2.98,0.0,67.2853193505,12.7,0.0
2017-02-03,0.0,47.69,189.7107773355,0.94,0.0,2.81,0.0,68.5384441306,12.64,0.0
2017-02-06,0.0,47.82,191.2971046348,0.93,0.0,2.87,0.0,67.9025300631,12.34,0.0
2017-02-07,0.0,48.92,191.1674049185,0.9,0.0,2.88,0.0,67.556517997,12.43,0.0
2017-02-08,0.0,48.94,191.4068505486,0.88,0.0,2.92,0.0,67.7529032237,12.5,0.0
2017-02-09,0.0,48.71,191.267173931,0.85,0.0,2.78,0.0,68.7628843898,12.5,0.0
2017-02-10,0.0,47.75,194.8289276785,1.18,0.0,2.8,0.0,69.1743581982,12.84,0.0
2017-02-13,0.0,47.38,194.6692972585,1.1,0.0,2.89,0.0,69.1088964559,12.76,0.0
2017-02-14,0.0,48.33,196.6147930029,1.11,0.0,2.84,0.0,70.8109017543,12.86,0.0
2017-02-15,0.0,49.76,199.4681867614,1.08,0.0,2.89,0.0,71.9237513725,13.33,0.0
2017-02-16,0.0,50.3,197.5526217207,1.14,0.0,3.1,0.0,71.3720024021,12.92,0.0
2017-02-17,0.0,50.61,197.9716515734,1.11,0.0,3.21,0.0,71.7647728556,12.9,0.0
2017-02-21,0.0,51.4,198.0414898822,1.16,0.0,3.25,0.0,72.2417084062,13.01,0.0
2017-02-22,0.0,51.03,199.9470780216,1.17,0.0,3.19,0.0,71.8208829204,12.9,0.0
2017-02-23,0.0,49.39,199.3584408476,1.2,0.0,3.06,0.0,70.885715174,12.51,0.0
2017-02-24,0.0,48.68,207.3100311467,1.13,0.0,3.03,0.0,71.1662654979,12.72,0.0
2017-02-27,0.0,47.5,207.7490148018,1.1,0.0,3.03,0.0,71.4655191767,12.79,0.0
2017-02-28,0.0,46.94,210.3829167328,1.08,0.0,2.87,0.0,69.5484252967,12.12,0.0
2017-03-01,0.0,46.36,210.6822237704,1.07,0.0,3.03,0.0,76.1694129409,10.69,0.0
2017-03-02,0.0,45.88,208.3176981733,1.07,0.0,3.0,0.0,75.1874868073,10.66,0.0
2017-03-03,0.0,46.77,212.2685510697,1.07,0.0,2.95,0.0,76.3845015226,10.19,0.0
2017-03-06,0.0,45.42,210.2831477202,1.05,0.0,2.9,0.0,75.76729081,10.14,0.0
2017-03-07,0.0,45.12,210.8119234867,1.07,0.0,2.89,0.0,75.5989606157,9.81,0.0
2017-03-08,0.0,44.4,208.6469359146,1.06,0.0,2.89,0.0,76.0571928114,9.56,0.0
2017-03-09,0.0,44.34,208.896358446,0.95,0.0,2.81,0.0,75.907565972,9.64,0.0
2017-03-10,0.0,43.71,210.8019465854,1.01,0.0,2.68,0.0,76.290984748,9.72,0.0
2017-03-13,0.0,42.89,212.2485972672,1.0,0.0,2.74,0.0,76.290984748,10.05,0.0
2017-03-14,0.0,41.89,211.809613612,1.03,0.0,2.65,0.0,76.6276451366,10.04,0.0
2017-03-15,0.0,43.63,214.6330766668,1.03,0.0,2.28,0.0,77.8714182393,10.23,0.0
2017-03-16,0.0,44.83,211.0713229193,1.12,0.0,2.29,0.0,77.824659852,10.38,0.0
2017-03-17,0.0,45.57,210.8019465854,1.2,0.0,2.35,0.0,78.1145618534,10.37,0.0
2017-03-20,0.0,46.4,215.6108129896,1.22,0.0,2.13,0.0,77.0110639127,10.27,0.0
2017-03-21,0.0,44.59,205.2248587847,1.19,0.0,1.86,0.0,76.6089417817,9.99,0.0
2017-03-22,0.0,45.55,209.1457809773,1.2,0.0,2.02,0.0,77.0110639127,10.04,0.0
2017-03-23,0.0,45.65,207.6991302956,1.28,0.0,2.04,0.0,77.1045806873,9.89,0.0
2017-03-24,0.0,46.83,210.3729398315,1.36,0.0,2.1,0.0,76.8801404282,9.88,0.0
2017-03-27,0.0,46.78,211.0812998205,1.4,0.0,2.14,0.0,76.272281393,10.15,0.0
2017-03-28,0.0,48.01,211.021438413,1.5,0.0,2.21,0.0,77.0578223,10.11,0.0
2017-03-29,0.0,47.84,215.940050731,1.48,0.0,2.58,0.0,76.8801404282,10.35,0.0
2017-03-30,0.0,48.86,212.2160857338,1.46,0.0,2.46,0.0,76.9643055253,10.4,0.0
2017-03-31,0.0,48.82,211.1278493138,1.38,0.0,2.63,0.0,76.8801404282,10.63,0.0
2017-04-03,0.0,47.3,219.5941289855,1.32,0.0,2.48,0.0,76.7211619113,10.63,0.0
2017-04-04,0.0,47.29,215.5706493774,1.3,0.0,2.42,0.0,76.3003364254,10.7,0.0
2017-04-05,0.0,45.75,214.9316848738,2.25,0.0,2.28,0.0,76.3283914578,10.59,0.0
2017-04-06,0.0,46.41,217.3677370435,2.14,0.0,2.31,0.0,76.655700169,10.61,0.0
2017-04-07,0.0,46.4,218.7455042543,2.03,0.0,2.28,0.0,76.8146786859,10.47,0.0
2017-04-10,0.0,46.26,218.7055689728,2.45,0.0,2.23,0.0,77.0765256549,10.57,0.0
2017-04-11,0.0,45.82,219.4244040393,2.64,0.0,2.16,0.0,77.0671739774,10.57,0.0
2017-04-12,0.0,44.67,215.9600183717,2.32,0.0,1.95,0.0,76.5621833944,10.53,0.0
2017-04-13,0.0,44.46,215.1113936405,2.24,0.0,1.93,0.0,75.8046975199,10.29,0.0
2017-04-17,0.0,44.94,220.123271465,2.29,0.0,2.27,0.0,76.6369968141,10.53,0.0
2017-04-18,0.0,45.02,217.4775590676,2.25,0.0,2.26,0.0,76.8053270085,10.65,0.0
2017-04-19,0.0,42.99,218.4759411043,2.22,0.0,2.39,0.0,76.674403524,10.87,0.0
2017-04-20,0.0,44.16,223.0485308327,2.22,0.0,2.3,0.0,77.8901215942,11.01,0.0
2017-04-21,0.0,44.42,223.4578674678,2.12,0.0,2.24,0.0,78.0584517886,10.63,0.0
2017-04-24,0.0,45.9,225.5345021042,2.17,0.0,2.25,0.0,79.0403779223,10.71,0.0
2017-04-25,0.0,46.84,230.2568491381,2.31,0.0,2.16,0.0,79.3596571012,10.48,0.0
2017-04-26,0.0,42.63,227.9106513517,2.34,0.0,2.18,0.0,80.0357777155,10.46,0.0
2017-04-27,0.0,43.08,229.8375286827,2.33,0.0,2.09,0.0,80.0733399718,10.68,0.0
2017-04-28,0.0,41.42,228.5396320349,2.24,0.0,2.04,0.0,79.7071079724,10.76,0.0
2017-05-01,0.0,42.35,234.7096330221,2.3,0.0,2.0,0.0,79.2563608963,11.06,0.0
2017-05-02,0.0,40.54,234.3801669499,2.27,0.0,2.15,0.0,80.1766361768,11.39,0.0
2017-05-03,0.0,36.16,234.5898271777,2.21,0.0,2.3,0.0,80.3174946381,10.505,0.0
2017-05-04,0.0,35.73,236.1273355143,2.14,0.0,2.95,0.0,80.195417305,10.62,0.0
2017-05-05,0.0,36.61,274.7148012351,2.29,0.0,3.62,0.0,80.7588511502,11.66,0.0
2017-05-08,0.0,36.24,274.5151248277,2.26,0.0,3.16,0.0,80.7588511502,11.32,0.0
2017-05-09,0.0,37.86,281.3141064981,2.09,0.0,2.92,0.0,80.6179926889,11.54,0.0
2017-05-10,0.0,37.55,281.8033136961,2.15,0.0,2.69,0.0,80.8151945347,11.42,0.0
2017-05-11,0.0,37.42,280.415562665,2.06,0.0,2.53,0.0,79.5380778189,11.16,0.0
2017-05-12,0.0,37.52,286.8151915206,2.07,0.0,2.81,0.0,79.6507645879,11.26,0.0
2017-05-15,0.0,38.32,295.76069457,2.07,0.0,3.07,0.0,79.9982154592,11.32,0.0
2017-05-16,0.0,38.75,296.739108966,2.04,0.0,3.17,0.0,80.1578550486,13.73,0.0
2017-05-17,0.0,36.18,278.0993163397,1.76,0.0,3.32,0.0,78.6459742306,12.94,0.0
2017-05-18,0.0,37.09,270.3718393752,1.94,0.0,3.52,0.0,78.9276911532,13.13,0.0
2017-05-19,0.0,38.39,272.1289917599,1.9,0.0,3.68,0.0,79.4347816139,13.31,0.0
2017-05-22,0.0,41.14,274.9244614628,1.94,0.0,3.96,0.0,78.9276911532,13.15,0.0
2017-05-23,0.0,40.45,281.3440579592,1.91,0.0,3.83,0.0,77.3219046943,13.31,0.0
2017-05-24,0.0,39.91,285.8168094838,1.87,0.0,3.66,0.0,74.9836542366,13.4,0.0
2017-05-25,0.0,39.69,291.9468751896,1.88,0.0,3.65,0.0,76.3734577215,13.18,0.0
2017-05-26,0.0,40.56,286.4857254485,1.9,0.0,3.5,0.0,75.9790540298,13.45,0.0
2017-05-30,0.0,40.73,279.5270026523,1.85,0.0,3.48,0.0,74.5704694167,13.36,0.0
2017-05-31,0.0,39.68,274.6648821332,1.86,0.0,3.52,0.0,73.9694733151,13.41,0.0
2017-06-01,0.0,39.51,279.9463231077,1.86,0.0,3.6,0.0,75.5283069536,13.55,0.0
2017-06-02,0.0,39.24,279.9163716466,1.93,0.0,3.56,0.0,75.3311051078,13.47,0.0
2017-06-05,0.0,39.37,278.4387662322,1.85,0.0,3.49,0.0,74.598641109,13.54,0.0
2017-06-06,0.0,40.71,279.5869055745,1.86,0.0,3.54,0.0,73.9037393665,13.49,0.0
2017-06-07,0.0,39.82,284.788475986,2.07,0.0,3.57,0.0,73.0491980346,13.43,0.0
2017-06-08,0.0,39.72,287.6538324315,2.14,0.0,3.86,0.0,72.9083395733,13.92,0.0
2017-06-09,0.0,37.73,274.6249468518,2.04,0.0,3.76,0.0,73.8567865461,13.45,0.0
2017-06-12,0.0,37.29,270.2919688122,2.14,0.0,3.72,0.0,74.2136279814,13.26,0.0
2017-06-13,0.0,37.21,272.5582960357,2.11,0.0,3.7,0.0,74.7958429548,13.64,0.0
2017-06-14,0.0,36.71,264.5712397416,2.08,0.0,3.6,0.0,75.6503842868,13.57,0.0
2017-06-15,0.0,36.18,262.8739902791,2.05,0.0,3.6,0.0,75.4907446973,13.85,0.0
2017-06-16,0.0,36.62,263.0237475846,2.23,0.0,4.05,0.0,74.9367014161,13.67,0.0
2017-06-19,0.0,38.03,273.8761603242,2.25,0.0,4.04,0.0,76.1386936193,14.2,0.0
2017-06-20,0.0,37.33,270.8310951121,2.19,0.0,4.38,0.0,75.5564786459,13.98,0.0
2017-06-21,0.0,37.52,276.5418403623,2.15,0.0,4.64,0.0,74.3169241864,14.2,0.0
2017-06-22,0.0,37.55,275.3038466368,2.21,0.0,4.72,0.0,73.5656790594,14.68,0.0
2017-06-23,0.0,38.97,274.7846879776,2.25,0.0,4.23,0.0,71.4340210116,15.24,0.0
2017-06-26,0.0,37.12,267.5663858519,2.18,0.0,4.01,0.0,72.0256265491,15.27,0.0
2017-06-27,0.0,35.58,255.5159146682,2.15,0.0,3.65,0.0,71.6781756779,14.8,0.0
2017-06-28,0.0,35.97,262.0353493682,2.13,0.0,3.55,0.0,72.3261245999,15.19,0.0
2017-06-29,0.0,34.36,252.1656941825,2.06,0.0,3.94,0.0,71.9317209082,14.97,0.0
2017-06-30,0.0,34.3,250.6173171038,2.04,0.0,3.69,0.0,72.8050433683,15.0,0.0
2017-07-03,0.0,33.87,250.417526513,2.05,0.0,3.41,0.0,73.4905545467,14.72,0.0
2017-07-05,0.0,34.18,248.7193064912,2.01,0.0,3.04,0.0,72.6547943429,14.89,0.0
2017-07-06,0.0,34.58,250.8370867537,2.07,0.0,2.98,0.0,71.9223303441,14.63,0.0
2017-07-07,0.0,36.39,255.3323750467,2.03,0.0,2.85,0.0,72.448201933,15.02,0.0
2017-07-10,0.0,36.49,259.5479565127,2.03,0.0,2.73,0.0,72.232218959,15.01,0.0
2017-07-11,0.0,36.9,262.1352446636,2.03,0.0,2.71,0.0,71.6030511652,14.82,0.0
2017-07-12,0.0,38.52,274.0627429346,2.06,0.0,2.95,0.0,71.5748794729,14.93,0.0
2017-07-13,0.0,38.48,271.2556851338,2.09,0.0,2.89,0.0,71.8565963955,15.18,0.0
2017-07-14,0.0,38.38,273.29354916,2.08,0.0,2.82,0.0,71.4246304475,15.06,0.0
2017-07-17,0.0,37.69,275.8308896632,2.08,0.0,2.92,0.0,71.7720813187,14.77,0.0
2017-07-18,0.0,36.62,279.9465758337,2.07,0.0,3.13,0.0,71.3307248066,14.91,0.0
2017-07-19,0.0,37.85,280.266240779,2.13,0.0,3.09,0.0,72.1477038822,14.6,0.0
2017-07-20,0.0,38.67,281.7846492691,2.12,0.0,2.91,0.0,68.137933017,14.5,0.0
2017-07-21,0.0,38.99,279.9665548928,2.44,0.0,2.95,0.0,69.3399252201,14.62,0.0
2017-07-24,0.0,39.22,282.0843351553,2.37,0.0,3.0,0.0,70.1662948598,14.49,0.0
2017-07-25,0.0,38.77,278.9676019388,2.32,0.0,2.95,0.0,71.4693427256,14.65,0.0
2017-07-26,0.0,39.02,285.7205239079,2.33,0.0,2.9,0.0,71.7431716249,14.92,0.0
2017-07-27,0.0,37.76,286.3398747394,2.25,0.0,2.89,0.0,72.7062939605,14.84,0.0
2017-07-28,0.0,38.07,288.5675398269,2.3,0.0,2.96,0.0,72.2152904169,14.64,0.0
2017-07-31,0.0,38.4,288.1180109976,2.26,0.0,2.93,0.0,73.0839889941,14.37,0.0
2017-08-01,0.0,39.32,288.5775293564,2.31,0.0,3.01,0.0,73.4900111552,14.31,0.0
2017-08-02,0.0,35.76,286.2999166213,2.24,0.0,2.92,0.0,73.5183382827,14.02,0.0
2017-08-03,0.0,34.46,292.0738646955,2.25,0.0,2.85,0.0,73.5655501619,13.59,0.0
2017-08-04,0.0,34.69,260.1972759328,2.25,0.0,2.64,0.0,73.9998994505,15.15,0.0
2017-08-07,0.0,35.43,255.9017782305,2.38,0.0,2.66,0.0,73.9526875713,15.46,0.0
2017-08-08,0.0,36.53,251.656228176,2.17,0.0,2.63,0.0,72.9045838531,15.62,0.0
2017-08-09,0.0,37.58,251.2566469944,2.14,0.0,2.64,0.0,73.9715723229,15.85,0.0
2017-08-10,0.0,36.01,232.3964152225,2.0,0.0,2.61,0.0,72.7157363364,15.9,0.0
2017-08-11,0.0,36.19,239.9085414367,2.06,0.0,2.6,0.0,72.9517957323,16.22,0.0
2017-08-14,0.0,37.28,236.6919129248,2.13,0.0,2.76,0.0,73.3861450209,16.19,0.0
2017-08-15,0.0,37.27,235.8228238548,2.09,0.0,2.72,0.0,70.156852484,15.64,0.0
2017-08-16,0.0,36.84,241.6467195767,2.08,0.0,2.65,0.0,71.1483019471,15.6,0.0
2017-08-17,0.0,35.3,233.9447923012,2.04,0.0,2.81,0.0,69.9868897189,15.58,0.0
2017-08-18,0.0,35.11,235.8927505616,2.12,0.0,2.95,0.0,69.5336556786,15.59,0.0
2017-08-21,0.0,34.39,241.6966672244,2.11,0.0,3.08,0.0,69.7319455712,15.43,0.0
2017-08-22,0.0,34.96,243.0352641828,2.16,0.0,3.13,0.0,71.5920936115,15.63,0.0
2017-08-23,0.0,36.65,243.2850024213,2.13,0.0,3.06,0.0,68.9387860007,15.61,0.0
2017-08-24,0.0,38.03,243.3649186576,2.17,0.0,3.25,0.0,68.5610909672,15.84,0.0
2017-08-25,0.0,37.98,246.1519973993,2.16,0.0,3.25,0.0,69.2598267793,15.64,0.0
2017-08-28,0.0,38.08,242.2860494673,2.17,0.0,3.46,0.0,69.684733692,15.83,0.0
2017-08-29,0.0,38.16,240.6477666227,2.16,0.0,3.36,0.0,69.3542505377,16.03,0.0
2017-08-30,0.0,38.2,246.4866466389,2.13,0.0,3.42,0.0,69.7885998263,16.17,0.0
2017-08-31,0.0,38.29,258.1993700248,2.14,0.0,3.37,0.0,69.7697150746,16.37,0.0
2017-09-01,0.0,38.75,251.6462386464,2.19,0.0,3.17,0.0,70.4873356383,16.31,0.0
2017-09-05,0.0,37.51,256.3612965894,2.11,0.0,3.22,0.0,71.4599003498,16.32,0.0
2017-09-06,0.0,37.5,257.6099877819,2.14,0.0,3.25,0.0,73.1500856249,16.62,0.0
2017-09-07,0.0,36.31,258.4091501451,2.17,0.0,3.42,0.0,73.3483755176,17.0,0.0
2017-09-08,0.0,36.05,259.7077889853,2.13,0.0,3.52,0.0,74.1793045914,16.88,0.0
2017-09-11,0.0,37.98,284.9613196629,2.17,0.0,3.62,0.0,73.1784127525,17.34,0.0
2017-09-12,0.0,38.91,290.4855294986,2.17,0.0,3.72,0.0,74.2737283498,17.62,0.0
2017-09-13,0.0,39.74,291.9040426933,2.35,0.0,3.51,0.0,73.5183382827,17.79,0.0
2017-09-14,0.0,38.6,287.6185345206,2.23,0.0,2.78,0.0,74.084880833,17.76,0.0
2017-09-15,0.0,40.19,282.4139896302,2.25,0.0,2.81,0.0,73.6410891686,17.17,0.0
2017-09-18,0.0,39.83,289.4066603083,2.47,0.0,2.86,0.0,73.3389331417,17.13,0.0
2017-09-19,0.0,39.0,289.6663880763,2.41,0.0,2.83,0.0,73.1689703766,17.17,0.0
2017-09-20,0.0,38.23,289.8961472557,2.74,0.0,2.77,0.0,73.5655501619,17.18,0.0
2017-09-21,0.0,37.76,281.5748691488,2.47,0.0,2.73,0.0,73.6883010478,17.11,0.0
2017-09-22,0.0,38.4,279.1673925296,2.57,0.0,2.75,0.0,73.8677061887,17.11,0.0
2017-09-25,0.0,37.87,269.9370672345,2.6,0.0,2.73,0.0,74.9158099068,16.9,0.0
2017-09-26,0.0,38.19,268.9880619282,2.6,0.0,2.74,0.0,74.8685980277,17.04,0.0
2017-09-27,0.0,39.48,267.1200199042,2.65,0.0,2.76,0.0,74.8119437726,16.96,0.0
2017-09-28,0.0,39.42,261.865527366,2.62,0.0,2.75,0.0,75.0196760411,16.82,0.0
2017-09-29,0.0,39.69,258.8069811859,2.61,0.0,2.76,0.0,75.4823524572,16.88,0.0
2017-10-02,0.0,40.06,263.5247386925,2.75,0.0,2.76,0.0,76.2849544035,17.2,0.0
2017-10-03,0.0,40.04,264.2344013683,2.79,0.0,2.72,0.0,76.8137274505,17.03,0.0
2017-10-04,0.0,39.99,263.6846626758,2.77,0.0,2.77,0.0,76.9175935847,16.55,0.0
2017-10-05,0.0,38.5,270.1016125048,2.85,0.0,2.76,0.0,77.6729836518,16.5,0.0
2017-10-06,0.0,39.41,268.6922824021,2.97,0.0,2.79,0.0,77.2952886183,16.72,0.0
2017-10-09,0.0,39.35,269.7917597872,2.87,0.0,2.68,0.0,77.1819801082,16.47,0.0
2017-10-10,0.0,39.01,273.5099923983,2.91,0.0,2.68,0.0,76.5776680545,16.4,0.0
2017-10-11,0.0,38.86,274.3595885595,2.79,0.0,2.56,0.0,76.6815341887,16.34,0.0
2017-10-12,0.0,38.29,246.1430007602,2.87,0.0,2.61,0.0,77.0214597189,16.2,0.0
2017-10-13,0.0,37.45,244.7836469023,2.8,0.0,2.45,0.0,77.7390802827,16.51,0.0
2017-10-16,0.0,36.25,232.8893006461,2.77,0.0,2.47,0.0,76.6720918129,16.36,0.0
2017-10-17,0.0,36.53,234.678450209,2.67,0.0,2.61,0.0,76.5871104304,16.2,0.0
2017-10-18,0.0,37.5,242.2948299126,2.55,0.0,2.59,0.0,76.2471849001,16.36,0.0
2017-10-19,0.0,37.25,235.8878753326,2.53,0.0,2.68,0.0,76.7381884438,16.19,0.0
2017-10-20,0.0,37.17,235.6180036108,2.7,0.0,2.58,0.0,75.5767762156,16.38,0.0
2017-10-23,0.0,38.13,226.2424600912,2.66,0.0,2.54,0.0,75.9261441216,15.76,0.0
2017-10-24,0.0,38.94,225.3129019384,2.71,0.0,2.61,0.0,77.0214597189,15.74,0.0
2017-10-25,0.0,38.38,221.4047595971,2.67,0.0,2.6,0.0,76.8411482682,15.81,0.0
2017-10-26,0.0,38.33,228.8912010642,2.69,0.0,2.6,0.0,77.3725925442,16.27,0.0
2017-10-27,0.0,38.44,235.9378515773,2.75,0.0,2.62,0.0,76.4995055193,16.75,0.0
2017-10-30,0.0,40.2,234.3885879894,2.73,0.0,2.56,0.0,75.3606963564,16.71,0.0
2017-10-31,0.0,40.98,240.1958276321,2.85,0.0,2.62,0.0,75.8731604797,16.7,0.0
2017-11-01,0.0,41.15,238.9064405169,2.82,0.0,2.6,0.0,75.8446902506,16.73,0.0
2017-11-02,0.0,38.47,235.8878753326,2.89,0.0,2.58,0.0,72.7414352816,16.5,0.0
2017-11-03,0.0,40.0,267.2229808058,2.87,0.0,2.6,0.0,73.9466749791,16.59,0.0
2017-11-06,0.0,40.34,268.4024201824,3.15,0.0,2.61,0.0,73.4626810848,17.15,0.0
2017-11-07,0.0,39.49,265.5037979856,3.06,0.0,2.63,0.0,73.6714627647,16.86,0.0
2017-11-08,0.0,40.79,259.9764253136,2.58,0.0,2.76,0.0,74.1080062771,16.51,0.0
2017-11-09,0.0,40.67,266.283427404,2.51,0.0,2.67,0.0,74.0985162008,16.51,0.0
2017-11-10,0.0,40.86,270.7413084379,2.55,0.0,2.74,0.0,73.5386016957,16.72,0.0
2017-11-13,0.0,41.15,266.953109084,2.42,0.0,2.94,0.0,73.5765620011,16.65,0.0
2017-11-14,0.0,40.13,262.3652898138,2.28,0.0,3.0,0.0,75.1898749819,16.59,0.0
2017-11-15,0.0,40.4,263.414790954,2.25,0.0,3.01,0.0,74.3737284152,16.47,0.0
2017-11-16,0.0,40.09,262.3552945648,2.31,0.0,2.85,0.0,75.4176368145,16.42,0.0
2017-11-17,0.0,40.1,269.601850057,2.32,0.0,2.94,0.0,76.1293925413,16.47,0.0
2017-11-20,0.0,41.15,265.7136982136,2.38,0.0,2.88,0.0,77.3061620097,16.65,0.0
2017-11-21,0.0,43.12,268.6323109084,2.47,0.0,2.83,0.0,76.4805253666,16.93,0.0
2017-11-22,0.0,42.68,265.7636744584,2.39,0.0,2.81,0.0,75.5030475017,16.87,0.0
2017-11-24,0.0,42.46,271.2510661346,2.39,0.0,2.95,0.0,75.1993650583,17.12,0.0
2017-11-27,0.0,42.18,272.4904770049,2.33,0.0,3.01,0.0,75.7592795634,16.98,0.0
2017-11-28,0.0,42.1,269.7117977955,2.35,0.0,2.93,0.0,77.5149436895,16.98,0.0
2017-11-29,0.0,40.74,267.5728145192,2.29,0.0,2.89,0.0,79.0523360595,16.32,0.0
