date,Alphabet,Apple,Amazon,Microsoft,eBay,Taiwan_Semicon,ON_Semiconductor,Intel,IBM,AMD,Cisco_Systems,Adobe_Systems,AutoDesk,AT&T,Disney,SalesForce,JP_Morgan,Bank of America,Berkshire Hathaway,Johnson&Johnson,P&G,Home Depot,Walmart,Cocal Cola,Pepsico,Unilever,McDonald's,Starbucks,Merck,United Health,Visa,Master Card,Exxon Mobil,Chevron,General Electronics,US Steel,Tesla,Alibaba,Gilead Sciences,Twitter,GoPro,Tiffany & Co,Shake Shack,Lululemon,DuPont,Splunk,Atlassian,Okta,Pluralsight,Zscaler,DocuSign,MongoDB,WisdomTree India,iShares Singapore,Vietnam(VNM),iShares Indonesia,iShares Philippin,ChinaAMC,AIG,Pfizer,Citigroup,Caterpillar,NVIDIA,Nike,PayPal,Xilinx,Square,Micron Tech,Target,Workday,TWLIO,Roku,VMware,US Bond ETF,US REIT ETF,Gold Shares,SP500,Match,Costco,Tencent,NIO,Uber,Lyft,Slack,Kura Sushi,Crowd Strike,Zoom Technology,Baidu,Pinterest,Pinduoduo,IQIYI,Momo,Luckin Coffee,Beyond Meat,Guardant Health,CRISPR Therapeautics,10x Genomics,Moderna,Regeneron,Blue Apron,Shopify,ServiceNow,Datadog,Livongo Health
,GOOG,AAPL,AMZN,MSFT,EBAY,TSM,ON,INTC,IBM,AMD,CSCO,ADBE,ADSK,T,DIS,CRM,JPM,BAC,BRK.A,JNJ,PG,HD,WMT,KO,PEP,UL,MCD,SBUX,MRK,UNH,V,MA,XOM,CVX,GE,X,TSLA,BABA,GILD,TWTR,GPRO,TIF,SHAK,LULU,DD,SPLK,TEAM,OKTA,PS,ZS,DOCU,MDB,EPI,EWS,VNM,EIDO,EPHE,PEK,AIG,PFE,C,CAT,NVDA,NKE,PYPL,XLNX,SQ,MU,TGT,WDAY,TWLO,ROKU,VMW,BND,IYR,GLD,SPY,MTCH,COST,TCEHY,NIO,UBER,LYFT,WORK,KRUS,CRWD,ZOOM,BIDU,PINS,PDD,IQ,MOMO,LK,BYND,GH,CRSP,TXG,MRNA,REGN,APRN,SHOP,NOW,DDOG,LVGO
12/26/2003,,1.48,53.47,27.21,13.34,9.7,6.35,31.36,92.9,14.7,23.75,19.86,12.28,25.21,23.21,,36.22,39.8,82800.01,50.62,49.12,34.88,52.52,24.98,46.47,20.28,24.09,7.99,45.1,28.25,,,40.05,41.93,30.72,35.72,,,7.37,,,44.74,,,59.3,,,,,,,,,23.52,,,,,1084.16,34.75,478.6,41.86,,8.48,,38.36,,13.52,37.72,,,,,,49.54,,109.7,,36.38,,,,,,,,,,,,,,,,,,,,14.27,,,,,
01/02/2004,,1.52,51.9,27.45,13.26,10.49,6.35,32.16,91.55,14.86,24.25,19.55,12.25,26.14,23.67,,36.62,39.55,84250,51.66,49.5,35.02,52.3,25.18,46.46,20.91,24.79,8.23,47.05,29.52,,,40.63,42.95,31.12,35.52,,,7.25,,,43.55,,,58.57,,,,,,,,,24.68,,,,,1119.01,35.55,490,41.33,,8.45,,38.51,,13.74,37.72,,,,,,49.49,,111.23,,36.32,,,,,,,,,,,,,,,,,,,,15.05,,,,,
01/09/2004,,1.64,51.59,27.66,13.34,11.15,7.42,33.97,91.21,15.54,26.48,18.56,12.33,26.2,24.87,,38.76,39.17,85974,51.4,49.82,35.69,52.4,24.8,45.77,21.88,25.15,8.28,47.13,28.46,,,40.29,42.56,31.8,35.08,,,7.8,,,41.95,,,58.5,,,,,,,,,25.76,,,,,1158.22,36.06,498.9,40.23,,8.48,,40.45,,15.35,37.05,,,,,,49.53,,112.39,,37.96,,,,,,,,,,,,,,,,,,,,15.58,,,,,
01/16/2004,,1.62,55.72,27.81,14.08,11.14,8.1,32.89,95.32,16.76,29.13,19.15,12.85,26.47,24.85,,39.27,39.51,86200,50.45,49.5,34.94,53.48,24.94,45.39,21.39,25.31,8.64,46.19,29.33,,,40.5,42.36,33.35,33.66,,,7.92,,,40.47,,,58.54,,,,,,,,,25.24,,,,,1169.61,35,495,42.07,,8.67,,42.29,,14.96,39.16,,,,,,49.58,,114.23,,37.07,,,,,,,,,,,,,,,,,,,,16.2,,,,,
01/23/2004,,1.61,57.11,28.48,14.59,10.81,7.54,31.75,97.9,15.32,27.33,19.02,13.08,26.42,24.05,,39.6,40.64,89590,53,49.18,35.92,54.21,25.02,46.55,21.93,25.25,8.97,45.78,29.84,,,41.04,43.45,33.21,35.64,,,8.22,,,40.55,,,57.33,,,,,,,,,26.16,,,,,1153.36,36.14,503.2,42.09,,8.7,,41.3,,14.71,39,,,,,,50.25,,114.43,,37.35,,,,,,,,,,,,,,,,,,,,16.72,,,,,
01/30/2004,,1.61,50.4,27.65,14.08,10.98,7,30.52,99.23,14.86,25.71,19.15,12.85,25.5,24,,38.89,40.73,89490,53.42,50.54,35.47,53.85,24.62,47.26,21.68,25.74,9.15,47.6,30.44,,,40.79,43.18,33.63,34.05,,,6.85,,,39.64,,,59.74,,,,,,,,,25.32,,,,,1163.58,36.63,494.8,39.07,,8.71,,41.9,,16.11,37.96,,,,,,51.66,,113.48,,36.94,,,,,,,,,,,,,,,,,,,,14.86,,,,,
02/06/2004,,1.62,46.35,27.08,14.26,10.86,7.4,30.88,98.94,14.94,24.74,19.46,13.29,26.02,23.35,,39.73,41.38,90200,54.15,51.18,36.33,57.58,25.5,50.21,22.43,27.16,9.31,48.76,29.81,,,40.51,42.71,33.18,33.49,,,7.07,,,39.8,,,59.91,,,,,,,,,25.8,,,,,1209.32,38.85,493.1,39.25,,8.88,,42.22,,16.15,39.44,,,,,,52.55,,114.45,,38.14,,,,,,,,,,,,,,,,,,,,14.76,,,,,
02/13/2004,,1.64,46.38,26.59,14.44,10.44,7.6,30.14,99.71,14.94,24.06,19.27,13.84,25.05,26.92,,40.16,40.78,91900,54.23,51.03,36.17,56.32,25.57,50.52,23.49,26.63,9.18,48.88,29.84,,,41.91,43.26,32.72,35.75,,,7.29,,,38.97,,,61.65,,,,,,,,,25.84,,,,,1251.87,37.38,494.9,38.71,,9.04,,41.5,,15.73,41.17,,,,,,52.23,,115.13,,37.61,,,,,,,,,,,,,,,,,,,,13.95,,,,,
02/20/2004,,1.6,45.17,26.57,14.58,10.23,7.79,30,97.31,14.65,23.19,18.97,13.31,23.88,26.55,,40.57,40.67,93575,53.3,51.25,35.7,59.43,25.47,51.75,24.12,27.16,9.44,48.31,30.52,,,42.03,43.31,32.7,35.05,,,6.96,,,39.33,,,60.98,,,,,,,,,25.64,,,,,1233.78,37.27,488.9,38.41,,8.96,,41.5,,15.57,42.64,,,,,,52.24,,114.88,,38.18,,,,,,,,,,,,,,,,,,,,14.2,,,,,
02/27/2004,,1.71,43.01,26.53,14.46,10.21,8.47,29.2,96.5,15,23.16,18.63,14.38,24.01,26.53,,41.02,40.96,94500,53.91,51.26,36.31,59.56,24.98,51.9,23.61,28.3,9.35,48.08,31,,,42.17,44.18,32.52,36.75,,,6.78,,,42.05,,,61.91,,,,,,,,,25.92,,,,,1239.81,36.65,502.6,37.88,,9.16,,42.04,,15.04,43.96,,,,,,52.59,,115.02,,38.86,,,,,,,,,,,,,,,,,,,,14.16,,,,,
03/05/2004,,1.91,44.09,26.35,14.59,11,9,28.95,96.45,15.36,22.89,18.23,14.5,25.02,26.48,,43.01,41.37,93000,53.13,50.88,37.45,60.24,25.05,52.22,23.2,29.85,9.51,48.1,31.59,,,42.49,45.11,32.77,38,,,7.17,,,42.7,,,60.25,,,,,,,,,25.84,,,,,1244.5,37.17,500,38.19,,9.35,,40.85,,16.31,43.2,,,,,,54.58,,116.38,,38.15,,,,,,,,,,,,,,,,,,,,15.98,,,,,
03/12/2004,,1.97,42.44,25.38,14.55,10.35,7.9,27.69,93.3,15,23.13,17.86,14.44,24.36,26.1,,41.52,40.16,92150,50.71,52.06,36.09,58.48,24.23,51.55,22.54,29.01,9.4,45.15,30.91,,,42.03,44.23,30.6,34.76,,,7.19,,,39.55,,,56.07,,,,,,,,,24.88,,,,,1199.77,35.29,493.1,37.47,,9.35,,38.56,,14.71,45.63,,,,,,53.73,,112.58,,38.3,,,,,,,,,,,,,,,,,,,,14.35,,,,,
03/19/2004,,1.85,42.8,24.63,14.37,10,7.5,26.49,91.62,15.25,22.5,19.93,14.3,24.62,25.39,,41.33,39.92,92300,50.05,52.02,36.68,58.6,24.39,50.93,22.53,28.1,9.2,43.77,31.74,,,41.5,44.1,30.14,36.42,,,6.91,,,38.25,,,55.75,,,,,,,,,24.64,,,,,1207.98,33.95,503.4,38.15,,9.61,,36.14,,15.69,44.73,,,,,,54.81,,113.07,,37.23,,,,,,,,,,,,,,,,,,,,13.68,,,,,
03/26/2004,,1.93,41.7,25.03,14.06,9.8,7.97,27.38,92.77,15.51,23.4,19.75,15.01,23.92,25.1,,41.25,40.05,91700,50.13,51.98,36.93,59.41,24.39,51.06,21.58,27.87,9.21,44,31.04,,,40.74,42.67,30.1,36.2,,,6.72,,,38.43,,,56.59,,,,,,,,,25.12,,,,,1175.98,34.29,500.6,38.72,,9.53,,37.17,,15.91,44.51,,,,,,53.63,,111.03,,36.62,,,,,,,,,,,,,,,,,,,,13.27,,,,,
04/02/2004,,1.96,46.09,25.85,15.52,10.34,7.6,28.12,94.2,17.45,24.43,20.45,16.29,24.87,25.95,,41.53,40.26,94200.1,51.18,53.06,36.68,58.6,25.47,53.85,22.13,28.94,9.82,45.06,32.56,,,41.91,44.02,31.06,38.71,,,7.17,,,39.04,,,58.94,,,,,,,,,26.04,,,,,1244.84,36,518,40.6,,9.58,,40,,17.7,44.75,,,,,,54.71,,114.64,,37.7,,,,,,,,,,,,,,,,,,,,13.91,,,,,
04/09/2004,,1.97,48.1,25.48,15.98,10.29,7.4,27.37,93.12,17,24.15,21,16.81,24.46,26.25,,41.15,40.53,94340,50.87,53.2,36.2,56.69,25.62,54.74,22.16,28.67,9.79,44.63,33.25,,,42.45,44.97,31.41,38.99,,,7.18,,,38.71,,,58.07,,,,,,,,,26.12,,,,,1277.84,35.6,515.3,40.99,,9.6,,40.15,,17.35,44.17,,,,,,50.25,,114.37,,37.9,,,,,,,,,,,,,,,,,,,,13.5,,,,,
04/16/2004,,2.08,45.5,25.16,15.75,10.15,6.74,26.45,92.28,16.05,22.48,20.77,16.97,24.17,24.9,,39.26,40.39,92450,54.13,52.99,36.2,58.44,25.97,54.79,22.29,27.46,9.46,47.08,32.71,,,43.86,45.87,31.23,36.8,,,7.17,,,39.37,,,59.37,,,,,,,,,25.64,,,,,1259.58,37.62,501,40.99,,9.49,,37.95,,15.91,44.28,,,,,,48.5,,113.83,,38.08,,,,,,,,,,,,,,,,,,,,12.44,,,,,
04/23/2004,,1.98,46.29,27.54,17.29,11.05,6.25,27.53,91.28,16.36,23.32,21.85,17.52,25.42,24.64,,38.3,40.73,93350,53.61,52.35,36.49,58.77,25.5,54.95,22.44,27.36,9.8,46.73,33.03,,,42.97,45.85,30.69,35.07,,,7.52,,,41.29,,,58.8,,,,,,,,,25.64,,,,,1239.14,36.42,492.01,40.98,,9.4,,36.56,,15.54,44.74,,,,,,47.25,,114.36,,38.54,,,,,,,,,,,,,,,,,,,,13.59,,,,,
04/30/2004,,1.84,43.6,26.13,16.84,9.37,4.84,25.73,88.69,14.22,20.91,20.75,16.76,24.9,23.18,,37.61,40.26,93390,54.29,53.42,35.33,57.07,25.43,54.68,21.36,27.23,9.73,47.01,30.74,,,42.55,45.75,29.96,29.06,,,7.62,,,39.06,,,56.52,,,,,,,,,24.4,,,,,1201.59,35.98,481.72,38.98,,8.99,,33.61,,13.62,43.37,,,,,,46.55,,110.94,,37.5,,,,,,,,,,,,,,,,,,,,12.53,,,,,
05/07/2004,,1.91,41.9,25.78,16.8,9.4,5.6,26.47,88.19,14.93,21.69,21.73,17.9,24.74,22.45,,36.48,39.28,91400,55.3,53.36,33,53.9,25.37,54.36,21.12,26.71,9.54,47.71,30.27,,,43.25,45.83,30,26.17,,,6.94,,,37.05,,,53.96,,,,,,,,,24.92,,,,,1178.83,36.36,467.2,38.56,,8.36,,34.92,,14.41,43.26,,,,,,45.53,,109.96,,35.66,,,,,,,,,,,,,,,,,,,,12.49,,,,,
05/14/2004,,1.93,43.05,25.86,16.61,9.25,5.1,27.04,86.41,14.13,21.24,21.39,17.36,24.5,23.25,,35.66,40.1,86500,54.52,53.21,33.8,55.06,25,53.75,20.56,26.17,9.51,46.45,31.26,,,43.27,46.43,30.2,26.54,,,6.97,,,33.49,,,53.52,,,,,,,,,23.2,,,,,1187.57,35.6,456.5,37.71,,8.49,,34.15,,13.86,43,,,,,,45.9,,110.04,,35.85,,,,,,,,,,,,,,,,,,,,11.95,,,,,
05/21/2004,,1.94,41.17,25.89,16.91,9.23,4.85,27.55,87.05,14.24,21.64,22.21,16.11,24.33,23.01,,36.08,40.74,89000,54.93,53.51,34.46,55.09,24.68,53.44,20.32,25.45,9.69,46.59,31.5,,,42.61,44.8,30.65,28.3,,,7.92,,,33.54,,,53.67,,,,,,,,,23.44,,,,,1174.69,34.81,452.14,36.42,,8.41,,34.05,,13.61,43.14,,,,,,46.9,,109.81,,36.54,,,,,,,,,,,,,,,,,,,,11.12,,,,,
05/28/2004,,2,48.5,26.23,18.69,9.97,5.79,28.55,88.65,15.55,22.37,22.32,17.93,23.7,23.47,,36.84,41.57,89000,55.68,53.91,35.92,55.73,25.67,53.37,21.36,26.4,10.15,47.3,32.57,,,43.28,45.2,31.09,30.36,,,8.17,,,35.37,,,56.82,,,,,,,,,24.32,,,,,1226.38,35.34,464.24,37.67,,8.89,,36.42,,14.97,44.7,,,,,,49.69,,112.86,,37.9,,,,,,,,,,,,,,,,,,,,11.23,,,,,
06/04/2004,,2.06,50.95,25.95,18.54,9.17,5.29,28.14,87.63,15.16,22.78,22.71,18.94,23.93,24.06,,37.26,41.74,89200,56.28,53.88,35.33,56.64,26.11,54.3,21.33,26.86,10.34,48.05,32.43,,,43.32,45.1,31.17,29.43,,,8.07,,,36.15,,,55.85,,,,,,,,,24.28,,,,,1241.1,35.89,465.1,37.63,,8.69,,34.81,,14.48,45.19,,,,,,49.75,,112.98,,39.05,,,,,,,,,,,,,,,,,,,,11.22,,,,,
06/11/2004,,2.2,49.94,26.77,18.39,8.92,5.14,28.64,90.5,15.75,23.82,22.93,19.27,24.81,24.72,,37.8,41.75,89600,57.07,55.01,35.75,57.02,25.82,54.95,21.61,27.05,10.66,47.4,32.04,,,43.98,45.16,31.49,29.54,,,7.72,,,37.25,,,57,,,,,,,,,24.48,,,,,1227.41,35.69,473.5,37.87,,8.91,,36.06,,14.2,46.26,,,,,,49.65,,114.35,,41.62,,,,,,,,,,,,,,,,,,,,8.65,,,,,
06/18/2004,,2.35,49.6,28.35,18.2,7.27,4.91,27.64,89.98,14.88,23.42,21.37,19.7,24.6,25.02,,37.21,42.27,87301,55.16,55.11,35.37,55.62,25.7,55,22.02,26.92,10.93,48.37,31.89,,,44.98,46.72,32.58,31.88,,,8.05,,,37.74,,,56.9,,,,,,,,,24.04,,,,,1208.13,35.43,475,37.15,,8.97,,32.37,,13.69,45.99,,,,,,50.38,,113.83,,42.02,,,,,,,,,,,,,,,,,,,,9.43,,,,,
06/25/2004,,2.41,51.8,28.57,19.09,7.83,5.15,27.78,89.55,15.46,23.43,22.3,20.44,23.8,25.26,3.95,37.99,42.45,87600,54.5,54.75,35.84,52.51,25.05,54,21.76,26.99,10.8,47,30.87,,,44.28,47.03,32.63,34.25,,,8.12,,,37.81,,,57.42,,,,,,,,,24.36,,,,,1202.98,33.82,468,39.26,,9.41,,32.68,,14.77,44.54,,,,,,50.7,,113.84,,41.82,,,,,,,,,,,,,,,,,,,,10.1,,,,,
07/02/2004,,2.22,52.59,28.57,19.21,7.67,4.22,26.33,87.04,15.27,22.95,22.58,21.06,24.11,25.26,4.25,38.08,42.12,89990,55.35,54.34,34.69,51.93,25.37,53.24,21.82,26.24,11.39,46.86,30.47,,,44.7,46.85,31.72,33.72,,,8.43,,,35.76,,,56.07,,,,,,,,,24.92,,,,,1200.73,34.04,457.6,38.41,,9.41,,31.53,,14.68,41.76,,,,,,51.63,,112.88,,40.68,,,,,,,,,,,,,,,,,,,,10.12,,,,,
07/09/2004,,2.15,48.32,27.86,17.63,7.71,3.61,26.57,83.89,15.01,22.36,22.16,19.59,23.59,24.47,4.1,36.79,41.95,90000,54.99,54.72,34.37,51.76,25.51,53.05,21.59,26.51,11.42,45.96,30.11,,,45.4,46.98,32.17,34.38,,,8.17,,,35.12,,,55.75,,,,,,,,,25.4,,,,,1173.6,34.13,450.3,38.54,,9.31,,31.28,,14.36,41.27,,,,,,51.18,,111.73,,40.2,,,,,,,,,,,,,,,,,,,,9.19,,,,,
07/16/2004,,2.3,47.1,27.48,16.91,6.89,3.54,22.73,84.28,12.64,21.53,21.61,19,23.1,23.9,4,36.03,42.24,90600.1,56.8,55.33,34.13,52.69,25.35,52.12,21.44,27.83,11.54,44.8,32.82,,,45.64,47.84,33.09,37.27,,,7.81,,,35.48,,,55.96,,,,,,,,,25.48,,,,,1156.21,32.38,436.2,38.91,,9.19,,29.74,,13.4,42.4,,,,,,51.85,,110.71,,40.62,,,,,,,,,,,,,,,,,,,,8.27,,,,,
07/23/2004,,2.19,39.98,28.03,15.79,6.6,3.55,22.67,84.85,12.15,20.93,20.18,18.77,24.22,22.97,3.26,36.5,42.4,88100,55.83,52.43,33,53.19,22.57,50.87,20.64,27.08,11.77,45.16,31.44,,,45.37,46.85,32.62,33.9,,,7.27,,,34.43,,,54.94,,,,,,,,,24.44,,,,,1144.21,32.3,443.1,36.72,,8.78,,29.72,,13.01,43.95,,,,,,50.26,,108.96,,40.67,,,,,,,,,,,,,,,,,,,,7.62,,,,,
07/30/2004,,2.31,38.92,28.49,16.48,6.99,4,24.38,86.87,12.46,20.92,21.09,20.1,25.34,22.96,3.25,37.34,42.52,87250,55.29,52.14,33.72,52.95,21.93,50,19.92,27.39,11.75,45.36,31.51,,,46.31,47.84,32.99,38.06,,,8.08,,,35.75,,,56.81,,,,,,,,,25.2,,,,,1178.91,31.96,440.9,36.74,,9.09,,29.43,,13.43,43.61,,,,,,50.55,,110.84,,40.71,,,,,,,,,,,,,,,,,,,,8.56,,,,,
08/06/2004,,2.13,35.49,27.14,15.52,6.74,3.48,22.77,83.48,11.25,19.93,21.15,18.14,24.85,21.9,2.69,36.03,42.02,85566.4,54.56,53.03,32.69,51.33,21.78,50.91,19.34,26.32,10.92,43.75,30.65,,,45.12,46.91,31.71,34.1,,,7.7,,,31.47,,,54.8,,,,,,,,,25.56,,,,,1142.97,31.18,431.63,35.25,,8.69,,27.91,,12.41,40.81,,,,,,51.2,,106.85,,39.74,,,,,,,,,,,,,,,,,,,,6.96,,,,,
08/13/2004,,2.2,36.13,27.02,16.28,6.75,3.3,21.56,83.91,11.06,17.86,21.74,18.18,25.06,20.89,2.4,36.83,42.6,85100,55.54,54.23,33.14,53.32,22.05,50.89,19.21,25.81,10.8,44.51,32.42,,,44.75,47.75,31.74,35.53,,,7.87,,,27.55,,,54.8,,,,,,,,,25.12,,,,,1114.96,31.25,440.53,35.88,,8.71,,27.08,,11.02,42.27,,,,,,50.88,,107.24,,40.73,,,,,,,,,,,,,,,,,,,,7.05,,,,,
08/20/2004,54.15,2.2,39.51,27.2,17.12,7.34,3.38,21.62,85.21,11.97,18.88,23.05,21.03,25.57,22.42,3.15,38.66,44.25,86950,57.03,54.85,36.34,54.65,22.1,49.99,19.19,27.07,11.26,46.11,32.78,,,45.24,47.09,32.69,37.6,,,8.28,,,29.52,,,58.26,,,,,,,,,25.8,,,,,1180.65,31.73,459.5,36.12,,9.28,,28.1,,11.96,43.81,,,,,,53.08,,110.48,,42.4,,,,,,,,,,,,,,,,,,,,8.68,,,,,
08/27/2004,53.07,2.45,39.9,27.46,18.08,7.55,3.2,22.02,84.94,11.96,19.47,23.21,22.06,25.84,22.66,3.29,39.72,44.51,86400,57.71,55.98,36.59,53.56,22.36,49.27,19.18,27.17,10.64,45.15,32.82,,,45.44,47.63,32.77,36.32,,,8.67,,,30.99,,,60.79,,,,,,,,,26.2,,,,,1188.21,32.65,467.2,36.85,,9.49,,28.13,,11.88,44.94,,,,,,54.07,,111.45,,42.05,,,,,,,,,,,,,,,,,,,,9.18,,,,,
09/03/2004,50,2.52,38.74,27.11,18.81,6.93,2.8,20.05,84.39,10.9,18.75,23.27,22.11,26.2,22.37,3.44,39.85,43.61,86100,57.85,56.55,37.48,53.25,22.75,50.84,19.48,27.76,11.09,45.48,33.52,,,47.06,49.89,32.84,38.11,,,8.79,,,31.46,,,60.98,,,,,,,,,26.64,,,,,1202.28,32.55,468.4,36.78,,9.6,,25.7,,11.23,45.93,,,,,,55.25,,112.12,,40.6,,,,,,,,,,,,,,,,,,,,8.96,,,,,
09/10/2004,52.66,2.56,38.57,27.49,18.95,7.49,2.99,20.57,86.76,12.21,20.46,24.94,23.5,26.57,23.16,3.56,39.8,44.6,86100,57.57,56.18,37.54,53.45,21.48,50.33,19.69,27.05,11.22,45.77,34.44,,,47.37,50.03,33.88,38.68,,,8.87,,,31.34,,,60.31,,,,,,,,,27,,,,,1204.79,31.86,472.4,37.55,,9.46,,27.94,,12.28,45.82,,,,,,54.88,,113.06,,40.54,,,,,,,,,,,,,,,,,,,,9.22,,,,,
09/17/2004,58.74,2.65,42.96,27.51,19.59,7.41,3.16,20.59,85.74,12.7,19.16,24.07,24.34,26.48,23.42,3.92,39.65,44.66,86000,58.52,56.26,38.31,52.48,20.15,49.7,19.47,27.67,11.51,44.97,34.91,,,48.37,51.94,34.22,38,,,9.22,,,31.64,,,60.38,,,,,,,,,27.88,,,,,1200.94,31.72,469.5,38.06,,9.57,,28.55,,12.76,45.32,,,,,,54.73,,113.14,,41.26,,,,,,,,,,,,,,,,,,,,9,,,,,
09/24/2004,59.91,2.66,40.94,27.29,18.78,7.16,3.1,20.13,84.43,12.42,18.4,24.18,23.88,26.05,23.46,4.01,39.75,43.98,86700,56.55,54.08,38.43,52.81,20,48.32,18.34,27.6,11.26,44.1,35.67,,,47.83,52.83,33.41,35.32,,,9.13,,,31.62,,,60.77,,,,,,,,,27.2,,,,,1158.22,29.66,441.5,37.38,,9.96,,27.66,,12.4,46.22,,,,,,53.54,,111.46,,41.35,,,,,,,,,,,,,,,,,,,,8.65,,,,,
10/01/2004,66.29,2.76,40.47,28.25,19.45,7.37,3.2,20.85,86.72,13.43,18.93,25,24.95,26.32,23.08,4.16,40.34,44.16,86000,57,54.66,39.25,53.13,20.16,50.08,18.45,28.14,11.81,33.31,36.88,,,48.89,53.92,33.97,38.36,,,9.42,,,31.22,,,64.61,,,,,,,,,27.88,,,,,1151.35,30.97,448.7,40.3,,9.99,,28.6,,12.36,45.45,,,,,,55.2,,113.65,,42.29,,,,,,,,,,,,,,,,,,,,8.78,,,,,
10/08/2004,68.86,2.79,40,27.99,19.48,6.93,3.31,20.55,86.71,13.5,18.78,24.87,24.02,26.83,24.85,4.41,39.65,45.14,85600,55.32,53.45,39.02,52.85,20,48.8,18.51,27.94,11.85,30.34,36.7,,,49.84,55.29,33.74,38.99,,,9.45,,,29.5,,,64.21,,,,,,,,,27.68,,,,,1120.86,29.8,445.6,39.75,,9.89,,27.82,,12.01,47.33,,,,,,55.26,,112.51,,44.69,,,,,,,,,,,,,,,,,,,,7.89,,,,,
10/15/2004,72.05,3.25,38.55,27.99,19.73,6.81,3.02,20.61,84.85,14,18.48,25.74,24.85,26.68,24.91,4.5,38.74,44.99,86000,56.58,53.69,39.81,52.53,19.6,48.3,18.39,28.99,12.37,30.5,36.67,,,49.02,53.4,33.55,35.72,,,9.37,,,28.77,,,62.96,,,,,,,,,27.24,,,,,969.23,28.5,439.4,40.55,,9.76,,26.69,,11.38,46.89,,,,,,56.13,,111.26,,45.6,,,,,,,,,,,,,,,,,,,,7.42,,,,,
10/22/2004,86.21,3.39,34.6,27.74,20.18,6.92,3.2,21.3,87.39,15.56,18.27,26.87,24.9,25.24,24.62,4.35,37.47,43.8,82400,57.29,53.05,39.17,51.99,19.45,48.48,18.23,28.52,12.54,30.56,34.93,,,48.7,53.34,32.95,33.61,,,8.31,,,28.27,,,62.09,,,,,,,,,27.08,,,,,916.46,27.74,425.6,38.67,,9.89,,28.75,,11.53,47.71,,,,,,55.8,,109.99,,45.73,,,,,,,,,,,,,,,,,,,,6.86,,,,,
10/29/2004,95.32,3.74,34.13,27.97,20.55,7.44,3.6,22.26,89.75,16.82,19.21,28.02,26.38,25.26,25.22,5.08,38.6,44.79,84250,58.38,51.18,41.08,53.92,20.33,49.58,18.94,29.15,13.22,31.31,36.2,,,49.22,53.06,34.12,36.72,,,8.66,,,29.33,,,64,,,,,,,,,27.6,,,,,1017.15,28.95,443.7,40.27,,10.16,,30.66,,12.18,50.02,,,,,,56.76,,113.2,,47.94,,,,,,,,,,,,,,,,,,,,7.27,,,,,
11/05/2004,84.67,3.91,36.56,29.31,20.98,8.13,3.67,23.36,93.28,17.09,19.97,29.24,28.83,26.25,26.43,5.22,39.35,45.95,83390,59.18,53.52,42.29,56.47,20.7,51.2,19.81,30.06,13.63,26.21,39.74,,,50.39,54.53,35.19,40.41,,,9.36,,,32.41,,,67.83,,,,,,,,,28.4,,,,,1022.84,28.79,461.3,43.59,,10.77,,29.87,,11.88,51.83,,,,,,56.8,,117.28,,49.55,,,,,,,,,,,,,,,,,,,,8.02,,,,,
11/12/2004,91,3.96,40.46,29.97,23.13,8.05,4.07,23.69,95.32,21.02,19.26,29.49,30.28,26.67,26.8,5,39.17,47.44,83300,61,54.6,43.22,56.85,20.4,52.22,20.23,30.5,13.83,26.45,40.75,,,50.42,54.57,36.25,45.59,,,9.24,,,31.19,,,70.29,,,,,,,,,28.72,,,,,1022.51,27.45,470.7,44.99,,10.8,,30.6,,12.01,52.02,,,,,,59.43,,118.79,,49.12,,,,,,,,,,,,,,,,,,,,8.72,,,,,
11/19/2004,84.7,3.94,38.55,26.86,22.8,8.29,3.98,24.16,94.45,20.81,19.01,28.91,31.85,25.89,26.66,4.44,37.42,45.85,85300,60.54,54.32,42.7,55.25,19.86,50.85,20.16,29.3,13.8,27.12,40.86,,,50.38,53.9,36.27,46.95,,,8.59,,,31.16,,,69.61,,,,,,,,,28.32,,,,,1035.41,27.23,451.5,45.09,,10.31,,32.25,,11.7,51.29,,,,,,57.55,44.78,117.42,,47.48,,,,,,,,,,,,,,,,,,,,8.33,,,,,
11/26/2004,89.69,4.61,39.09,26.6,23.46,8.01,3.78,23.21,94.72,21.54,19.23,30.33,32.5,25.48,27.12,4.43,37.69,46.47,84150,60.45,53.64,43.37,55.32,19.93,51.27,20.76,30.57,14.15,27.7,41.94,,,51.65,54.84,35.44,51.25,,,8.63,,,32.23,,,71.8,,,,,,,,,28.96,,,,,1069.09,27.16,454.2,46.4,,10.64,,32.08,,11.4,52.21,,,,,,59.05,45.29,118.35,,49.64,,,,,,,,,,,,,,,,,,,,8.55,,,,,
12/03/2004,90.2,4.48,40.09,27.23,24.5,8.13,4.36,23.91,97.08,23.22,19.43,31.48,33.41,25.81,27.37,4.16,38.06,46.32,85300,61.91,55.39,41.79,52.93,20.36,51.09,20.96,31.28,14.65,28.68,41.16,,,50.27,52.59,35.83,51.03,,,8.87,,,31.11,,,70.86,,,,,,,,,29,,,,,1097.9,27.89,456.5,45.46,,10.84,,32,,11.54,51.7,,,,,,60.87,45.6,119.25,,47.92,,,,,,,,,,,,,,,,,,,,9.02,,,,,
