date,SP500,Alphabet,Apple,Amazon,Microsoft,eBay,Taiwan_Semicon,ON_Semiconductor,Intel,IBM,AMD,Cisco_Systems,Adobe_Systems,AutoDesk,AT&T,Disney,SalesForce,JP_Morgan,Bank of America,Berkshire Hathaway,Johnson&Johnson,P&G,Home Depot,Walmart,Cocal Cola,Pepsico,Unilever,McDonald's,Starbucks,Merck,United Health,Visa,Master Card,Exxon Mobil,Chevron,General Electronics,US Steel,Tesla,Alibaba,Gilead Sciences,Twitter,GoPro,Tiffany & Co,Shake Shack,Lululemon,DuPont,Splunk,Atlassian,Okta,Pluralsight,Zscaler,DocuSign,MongoDB,WisdomTree India,iShares Singapore,Vietnam(VNM),iShares Indonesia,iShares Philippin,ChinaAMC,AIG,Pfizer,Citigroup,Caterpillar,NVIDIA,Nike,PayPal,Xilinx,Square,Micron Tech,Target,Workday,TWLIO,Roku,VMware,US Bond ETF,US REIT ETF,Gold Shares,Match,Costco,Tencent,NIO,Uber,Lyft,Slack,Kura Sushi,Crowd Strike,Zoom Video,Baidu,Pinterest,Pinduoduo,IQIYI,Momo,Luckin Coffee,Beyond Meat,Guardant Health,CRISPR Therapeautics,10x Genomics,Moderna,Regeneron,Blue Apron,Shopify,ServiceNow,Datadog,Livongo Health
,SPY,GOOGL,AAPL,AMZN,MSFT,EBAY,TSM,ON,INTC,IBM,AMD,CSCO,ADBE,ADSK,T,DIS,CRM,JPM,BAC,BRK-B,JNJ,PG,HD,WMT,KO,PEP,UL,MCD,SBUX,MRK,UNH,V,MA,XOM,CVX,GE,X,TSLA,BABA,GILD,TWTR,GPRO,TIF,SHAK,LULU,DD,SPLK,TEAM,OKTA,PS,ZS,DOCU,MDB,EPI,EWS,VNM,EIDO,EPHE,PEK,AIG,PFE,C,CAT,NVDA,NKE,PYPL,XLNX,SQ,MU,TGT,WDAY,TWLO,ROKU,VMW,BND,IYR,GLD,MTCH,COST,TCEHY,NIO,UBER,LYFT,WORK,KRUS,CRWD,ZM,BIDU,PINS,PDD,IQ,MOMO,LK,BYND,GH,CRSP,TXG,MRNA,REGN,APRN,SHOP,NOW,DDOG,LVGO
2003-01-30,59.7083662388,0,0.8854131641,21.82,15.4668205431,7.7338844638,3.8054293563,1.35,10.1375321867,52.08428449,5.17,10.6439003341,13.1753722109,7.426660295,8.7441174944,13.0857059913,0,14.2894409904,21.6073150973,44.8,31.8805668587,26.2072939652,13.9901606798,33.2576740131,11.7830823747,24.5519494293,10.0015890738,8.9757228686,4.7460048643,27.0420610825,18.1955620378,0,0,19.9927454989,17.0796930517,12.7212990539,12.3739404916,0,0,3.9361282954,0,0,17.1250647521,0,0,0,0,0,0,0,0,0,0,0,4.3702354037,0,0,0,0,731.7410181009,15.4545022404,245.4603247245,13.7589457789,3.1158931118,4.4675388035,0,14.3724575498,0,8.32,19.2070878002,0,0,0,0,0,17.7845123722,0,0,21.0712523047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.09,0,0,0,0,0
2003-01-31,60.8610920113,0,0.8878863852,21.85,15.2167351364,7.8339455027,3.7220987865,1.28,10.0797501793,52.0177656082,5.24,10.260198087,13.1753722109,7.3969536538,8.9604289964,14.0061073302,0,14.2894409904,22.0287064848,44.48,33.1609854345,26.5391496403,14.1116968247,33.4184742028,12.1618243082,25.6745779617,10.2546833872,8.8391627696,4.7945411524,27.4786234334,18.662659313,0,0,20.5462611733,17.1329008182,13.0541401378,12.1040249526,0,0,3.7492051722,0,0,17.3943973564,0,0,0,0,0,0,0,0,0,0,0,4.3702354037,0,0,0,0,743.6962234671,15.7926182436,246.7522211704,14.0561773602,3.1649622947,4.428759811,0,14.1016824448,0,8.21,19.667221301,0,0,0,0,0,17.9776910538,0,0,20.9912717059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.73,0,0,0,0,0
2003-02-03,60.9813149446,0,0.9064355437,22.16,15.5694196844,7.717207624,3.8220954703,1.27,10.1246917406,52.0044618318,5.05,10.3446125814,13.4945333848,7.461318043,9.2683979144,13.9660898807,0,14.6243497636,22.0224170611,45.32,32.9939743159,26.5856714639,14.4357932111,33.6072396429,12.068641769,25.8394838478,10.167409486,9.012966532,4.7734384185,27.7117874164,18.2635034596,0,0,20.8350519599,17.4654493589,13.3418502272,12.0028066254,0,0,3.7094571518,0,0,17.4617305074,0,0,0,0,0,0,0,0,0,0,0,4.391347652,0,0,0,0,760.3235780568,15.8290307363,248.6900658393,14.1424703999,3.2262987733,4.3919694848,0,13.7525250725,0,8.4,19.883344612,0,0,0,0,0,17.9897647214,0,0,21.2312135023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.85,0,0,0,0,0
2003-02-04,60.380200278,0,0.902725712,22.05,15.1718480121,7.6192311901,3.7776524997,1.27,10.041228841,51.2794060196,5.06,10.129739323,13.1803591042,7.4068558675,9.3930520003,13.525897936,0,14.2956430047,21.5853021144,44.12,32.6352096908,26.6445991071,14.2534889937,32.9640388842,12.1227477595,26.1312404156,9.9608612532,8.876406433,4.7164610368,27.2107328999,17.8983183172,0,0,20.8350519599,17.417562369,13.003367769,11.0074930753,0,0,3.5945101737,0,0,17.1325462134,0,0,0,0,0,0,0,0,0,0,0,4.3807915278,0,0,0,0,710.4415142876,15.522125441,241.4410913372,13.979472436,3.0821580486,4.3432471608,0,13.4960012887,0,8.25,19.3674373535,0,0,0,0,0,17.9438847845,0,0,20.7658718365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.84,0,0,0,0,0
2003-02-05,60.0053876035,0,0.8934511328,22.17,15.0564239782,7.6640501971,3.9554243821,1.25,10.0155479489,51.3924881188,5.03,10.129739323,13.2252411443,7.3474425852,9.2940619909,13.525897936,0,14.2274208472,21.5412761485,44.8,32.2269602898,26.4554103578,14.3885291547,32.6773950678,12.0385828854,26.0551300066,10.0306803742,8.7274317796,4.6826966625,27.1164751196,17.8197610482,0,0,20.5342282238,17.311146836,12.9751608975,10.2820950642,0,0,3.5945101737,0,0,17.4692119687,0,0,0,0,0,0,0,0,0,0,0,4.391347652,0,0,0,0,698.3488927678,15.4388968864,241.5128633619,13.9539041279,3.109759464,4.3044681683,0,13.7596507331,0,8.14,19.4301828309,0,0,0,0,0,18.0308151912,0,0,20.8676653259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.44,0,0,0,0,0
2003-02-06,59.7225101133,0,0.8922145222,22.09,15.2039102437,7.625485005,3.7720971284,1.23,9.8869786555,51.6585636462,5.07,10.1604355028,13.2252411443,7.13454499,9.1327449386,13.605932835,0,13.8366939452,21.5161184538,43.28,32.2393314838,26.3158448869,14.6045934123,32.7123516308,11.9965004484,25.5096720756,9.7834043209,8.491555245,4.663704202,26.9924517244,17.8388695731,0,0,20.3597504569,17.1994105263,12.9131057802,10.3327042278,0,0,3.6149213193,0,0,17.3943973564,0,0,0,0,0,0,0,0,0,0,0,4.3596792795,0,0,0,0,662.3458605157,15.4909147331,237.9242621233,13.7333774708,3.1342940554,4.2935305038,0,13.5886348773,0,7.62,18.9630776104,0,0,0,0,0,18.0308151912,0,0,21.0494394141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.78,0,0,0,0,0
2003-02-07,58.9941005761,0,0.8749019743,21.44,14.9345874979,7.5431431085,3.7109880438,1.27,9.6748393216,51.3853084392,5.04,9.86114775,13.0357391973,6.9315496086,9.231734948,13.0857059913,0,13.6320274726,21.3651722851,42.66,32.0661347682,26.04601831,14.3885291547,32.7123516308,11.8822766906,24.7422254518,9.7455856303,8.4108606411,4.6383809212,26.5707721808,17.9726292474,0,0,20.2022516435,16.951994412,12.8059196684,10.2483556219,0,0,3.6331839233,0,0,17.1774349807,0,0,0,0,0,0,0,0,0,0,0,4.3702354037,0,0,0,0,641.7334374706,15.2412290691,236.2017335287,13.6247121615,2.9932201547,4.2159725188,0,13.3249854329,0,7.61,18.684208822,0,0,0,0,0,17.8931753806,0,0,20.7367879824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.89,0,0,0,0,0
2003-02-10,59.4113448741,0,0.88726808,21.4,15.191085351,7.6671771046,3.5943252461,1.22,9.8162655442,51.925154092,5.17,10.0913690983,13.2800969711,7.0899850283,8.9824267762,13.1737443803,0,13.7064516445,21.450079505,42.12,32.1898467079,26.3220477968,14.5708333721,32.8731518204,12.0415887738,24.8944462697,9.646675209,8.5039697994,4.6742555689,26.9874907886,18.1743303435,0,0,20.3597504569,17.2765617878,12.7664300483,10.2567904825,0,0,3.6804518395,0,0,17.1998793644,0,0,0,0,0,0,0,0,0,0,0,4.3068986587,0,0,0,0,645.8559220797,15.3816772551,236.0581894792,13.608731969,3.0300220418,4.309439834,0,13.4817499674,0,7.35,18.6632936628,0,0,0,0,0,18.0139120566,0,0,20.8531233988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4,0,0,0,0,0
2003-02-11,59.0011725134,0,0.88726808,20.78,14.8897003736,7.6505002648,3.5943252461,1.17,9.8612647969,51.5785865124,5.08,10.3369385364,13.3150052245,6.916696288,8.6927893414,13.1897513601,0,13.6444315013,21.2991333364,42.46,32.16510432,25.8010033724,14.3682731306,33.0339520101,11.7229646075,24.3489883387,9.6786756395,8.628115344,4.6679247487,26.7940142921,17.715725746,0,0,20.2143669368,17.1674858664,12.6930921824,10.5604454639,0,0,3.7620964221,0,0,17.2223237481,0,0,0,0,0,0,0,0,0,0,0,4.4019037762,0,0,0,0,651.9022328396,15.1840094378,230.0293393982,13.608731969,2.9748192111,4.3601508242,0,13.9805462136,0,7.23,18.802728057,0,0,0,0,0,17.8666133119,0,0,20.8094976177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39,0,0,0,0,0
2003-02-12,58.0606048586,0,0.8897413011,21.03,14.8897003736,7.6442464498,3.6165467314,1.18,9.7391239682,50.9854227704,4.94,10.129739323,13.3549003712,6.8572830057,8.4581463562,13.0456885418,0,13.3405327997,21.1324636085,41.96,30.9279849231,25.8413222862,14.3142570662,33.4534307658,11.9454003462,24.3616734069,9.643766079,8.5846644034,4.6658144754,26.4665925289,17.0363115276,0,0,19.80850461,16.967956742,12.5520578248,10.3664436702,0,0,3.6568178814,0,0,16.8332877642,0,0,0,0,0,0,0,0,0,0,0,4.4335721486,0,0,0,0,638.985114398,14.9551309125,225.5077018375,13.4361458895,2.9901533308,4.3422528277,0,14.1230594267,0,7,19.0118796483,0,0,0,0,0,17.7265587678,0,0,20.9112911071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
2003-02-13,58.2374032899,0,0.8990158803,20.06,15.0660426476,7.6400772399,3.5554376468,1.14,9.9834056255,50.558878057,5,10.2141538174,13.4297037713,6.8077719371,8.2308359643,12.9096292135,0,13.2040884846,21.2582520824,41.18,31.8651028662,25.6490320819,13.9766566637,33.3066132013,12.0175416669,24.6724575769,9.8910421323,8.4232751955,4.632050101,26.0945223434,16.9322762254,0,0,20.0689834168,16.9464374563,12.5069268304,10.2399207613,0,0,3.5096427787,0,0,16.466696164,0,0,0,0,0,0,0,0,0,0,0,4.264674162,0,0,0,0,659.1852889822,14.8614987886,228.522126878,13.4617141976,3.0269552179,4.3730771551,0,14.1658133907,0,6.76,18.8306149359,0,0,0,0,0,17.7193145672,0,0,20.5768267848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.04,0,0,0,0,0
2003-02-14,59.5103519957,0,0.907053849,20.06,15.4860578821,7.8172686629,3.8054293563,1.18,10.3819704348,51.6185750793,5.1,10.4980934802,13.6790484385,6.9315496086,8.5608026622,13.3898386077,0,13.5514012865,21.6576304869,40.7,32.1383565256,25.9591775726,14.4155371869,34.3623014031,12.2640245125,25.2813408487,10.1557729658,8.4543115816,4.7523356845,26.744404934,16.9811091223,0,0,20.2567704635,17.142800938,12.6818094338,10.4845317185,0,0,3.5450937158,0,0,17.2896568992,0,0,0,0,0,0,0,0,0,0,0,4.328010907,0,0,0,0,678.6983827982,14.8562970039,233.5461686121,13.822866549,3.6924560105,4.4884197995,0,14.9068820993,0,7.2,19.3046918761,0,0,0,0,0,17.6806788309,0,0,21.0276265235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,0,0,0,0,0
2003-02-18,60.5569987094,0,0.9441521659,21.39,16.0054660347,7.9725717337,3.9276475254,1.29,10.7419644561,52.8715501748,5.48,10.9815583115,14.1428295193,7.0701806008,8.6854567481,13.8460375321,0,13.9545322172,21.9532334004,41.88,32.9519071932,26.2414099692,14.7868976297,34.3133622149,12.3542011633,25.5223571438,10.245955997,8.3487878688,4.8346363469,27.2355375789,17.4142356866,0,0,20.4445575103,17.2154285271,12.9243885288,10.7555373849,0,0,3.4698947582,0,0,17.4841748911,0,0,0,0,0,0,0,0,0,0,0,4.391347652,0,0,0,0,699.7230543042,15.2932469158,238.5702103462,14.2383515551,3.9040668616,4.5301817914,0,15.7405843964,0,7.17,19.5765889448,0,0,0,0,0,17.8907606471,0,0,21.6965551681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.56,0,0,0,0,0
2003-02-19,60.2387615329,0,0.9181833441,21.19,15.7810304132,8.0246868581,3.8776491835,1.38,10.799820638,52.9915158755,5.58,11.0659728059,14.0929605859,7.0305717459,8.4434811696,13.4858804865,0,13.9545322172,21.9343651294,42.86,32.6476019817,26.0522212198,14.7463855814,34.0966315245,12.2249479638,25.4018489962,10.0335895042,8.3798242549,4.8177541598,26.9676470453,17.3887576534,0,0,20.4627304503,17.3257148661,13.1726089981,10.543814208,0,0,3.4763403832,0,0,17.0053613725,0,0,0,0,0,0,0,0,0,0,0,4.4124599003,0,0,0,0,689.5542589353,15.1319915912,239.4314746435,14.6857969463,3.9408687487,4.5212327931,0,15.7477100571,0,7.44,19.4717892181,0,0,0,0,0,18.0139120566,0,0,21.3548198823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52,0,0,0,0,0
2003-02-20,59.6376468663,0,0.9132369018,21.36,15.5301293997,8.0038408083,4.1165301504,1.43,10.9412468607,52.7515844742,5.33,10.9431880868,14.1428295193,7.0355228528,7.8092118503,13.4858804865,0,14.0723704893,21.8431684858,41.8,32.2439318031,25.8816412,14.6180974284,33.6142309555,12.0385828854,24.9642141446,10.0481351544,8.3053369282,4.7671075983,26.4814753363,17.3038308761,0,0,20.3718657502,17.0809329917,13.1726089981,10.1711814167,0,0,3.4784889248,0,0,16.825806303,0,0,0,0,0,0,0,0,0,0,0,4.4441282728,0,0,0,0,683.7827804826,14.8979112812,235.8428734049,14.7976582941,3.9408687487,4.5421137891,0,16.0754904474,0,7.75,18.7032578891,0,0,0,0,0,18.0259857242,0,0,21.2094006117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.27,0,0,0,0,0
2003-02-21,60.2387615329,0,0.9274579233,21.78,15.8453640064,8.1664399965,4.1498623784,1.4,10.7869637087,53.2847653659,5.39,11.2578239294,14.51684652,7.1295938832,7.6002329417,13.6219398148,0,14.1902087613,22.126192552,42.12,33.2127402317,26.1266561376,15.1312500402,34.1875185882,12.2159302987,24.9895842809,10.2866838176,8.4294824727,4.9211575561,26.694795576,17.4503295669,0,0,20.7050363171,17.2288780806,13.4264708418,10.4760627914,0,0,3.6074014236,0,0,17.2971383604,0,0,0,0,0,0,0,0,0,0,0,4.328010907,0,0,0,0,698.2114766142,15.0539648212,238.2831222471,14.8743632183,3.9439355727,4.6097284427,0,16.417522159,0,7.52,19.8979747733,0,0,0,0,0,18.2505559415,0,0,21.8128905845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0
2003-02-24,59.2628341918,0,0.911381986,21.78,15.4850958845,8.1039018472,4.0387549519,1.39,10.6326805567,52.3583635666,5.31,11.0659728059,14.1428295193,7.099887242,7.607565535,13.2937967288,0,13.8304919308,21.5947362499,42.3,32.5606576355,25.7079597252,14.9759538551,33.3066132013,11.9694474531,24.6280598383,10.2285012168,8.2370568787,4.7502254111,26.0250692421,17.038434697,0,0,20.595998677,17.3257148661,13.2120986183,10.2558706875,0,0,3.507494237,0,0,16.7958804581,0,0,0,0,0,0,0,0,0,0,0,4.4124599003,0,0,0,0,682.2712027927,14.9187184199,232.7566763396,14.6410524072,3.9930047555,4.5013461303,0,15.9187259129,0,7.47,19.7233085622,0,0,0,0,0,18.0718656611,0,0,21.4493424081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.31,0,0,0,0,0
2003-02-25,59.7366539879,0,0.9286945339,21.88,15.5622961963,8.0934788223,3.9998673527,1.39,10.7548213854,52.698266385,5.25,10.8050552779,14.1029343726,6.5800210213,7.8275433336,13.4138490774,0,13.9855422888,21.7205247238,42,32.76559788,25.7668873684,15.4215863864,33.8589268963,12.1377772013,24.6344023724,10.1383181856,8.162569552,4.8156438864,26.1689363805,17.1552090158,0,0,20.6808057304,17.2665368305,13.5280155792,10.1627124897,0,0,3.5214597577,0,0,16.6761770784,0,0,0,0,0,0,0,0,0,0,0,4.4019037762,0,0,0,0,691.4780850861,14.9239202045,236.0581894792,14.6442484457,3.9684701641,4.5152667943,0,15.6265738259,0,7.36,19.9189347186,0,0,0,0,0,18.2312380734,0,0,21.8419744387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.67,0,0,0,0,0
2003-02-26,58.8668057056,0,0.8965426592,21.64,15.1891613557,7.992375481,3.9220921541,1.47,10.4398266168,51.5852512736,5.15,10.3676347162,13.5045071715,6.9810606773,7.5745688652,13.3418176682,0,13.8552999881,21.4878160472,41.9,32.1818286987,25.6025102583,15.4485944186,33.4394481406,11.9393885695,24.2538503275,10.0684990647,7.9515221263,4.6848069359,25.846475553,17.4482063975,0,0,20.4990763303,17.2369478127,13.2910778585,9.8493621879,0,0,3.525756841,0,0,17.7385445729,0,0,0,0,0,0,0,0,0,0,0,4.328010907,0,0,0,0,679.6602958736,15.0331576825,231.5365519185,14.6218761762,3.7752602566,4.4814594675,0,14.9353847419,0,7.53,19.6464554293,0,0,0,0,0,18.1467224002,0,0,21.8128905845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,0,0,0
2003-02-27,59.6447188035,0,0.9188016494,21.62,15.1698612778,8.0684635626,3.8832045549,1.47,10.7355359914,51.5052741398,5.23,10.5518117948,13.5693367849,6.9216473949,7.7248870275,13.2057583399,0,14.0537644463,21.7614059778,41.89,32.7780185009,25.6180175328,15.6038906037,33.6701614562,12.101706541,24.2411652593,10.1383181856,8.2246423243,4.872621268,26.1937410595,17.5458721914,0,0,20.5838833837,17.2584670984,13.5925015327,10.0018028752,0,0,3.6074014236,0,0,17.8358035689,0,0,0,0,0,0,0,0,0,0,0,4.3385670312,0,0,0,0,693.401911237,15.2932469158,235.8428734049,14.9318919115,3.8549976787,4.5968021119,0,15.519688916,0,7.61,19.4927491635,0,0,0,0,0,18.2916064114,0,0,22.1037291257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0
2003-02-28,60.0407472898,0,0.9280762286,22.01,15.2470615896,8.1737361139,3.9387582681,1.41,11.0955300127,51.9518131366,5.49,10.7283148285,13.7139566919,7.1741538449,7.6258970182,13.6539537745,0,14.066168475,21.7739848252,41.3,32.5730782564,25.3885098697,15.8334588775,33.6002483303,12.0896829875,24.3045906001,10.2255920868,8.4481043044,4.9485911102,26.1689363805,17.6010745967,0,0,20.6081139704,17.2611570091,13.6778101197,9.8408932608,0,0,3.6525207981,0,0,17.9330625648,0,0,0,0,0,0,0,0,0,0,0,4.328010907,0,0,0,0,677.3242212618,15.5117218717,239.287930594,15.0213809897,3.8703317984,4.6107227758,0,16.3177629098,0,7.99,20.0167477969,0,0,0,0,0,18.3254126806,0,0,22.190980688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34,0,0,0,0,0
2003-03-03,59.4679203722,0,0.9058172384,21.81,15.1441278405,8.0830557974,4.0387549519,1.38,10.7098221327,51.5385979455,5.37,10.52878966,13.3399396912,7.0800828145,7.607565535,13.445863037,0,14.1716027184,21.5664338433,42.2,32.5606576355,25.0659585594,15.5903865876,33.4114828902,11.7860882631,24.1713973844,10.2139555666,8.1873986609,4.9000548221,26.0399520495,17.7985293539,0,0,20.8746504238,17.3606837053,13.5925015327,9.9086446774,0,0,3.653595069,0,0,17.6562484994,0,0,0,0,0,0,0,0,0,0,0,4.3596792795,0,0,0,0,664.4071028203,15.2776415618,237.2065418755,15.0469492978,3.8059284959,4.6415471032,0,15.5410658979,0,7.42,19.2552031163,0,0,0,0,0,18.3060948125,0,0,22.1982516515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.75,0,0,0,0,0
2003-03-04,58.5202807801,0,0.9002524909,22.27,14.8417599524,8.1382978293,3.8776491835,1.39,10.6841082741,51.1187179933,5.26,10.4597232555,13.1803591042,6.9365007155,7.5012429323,12.8456012943,0,13.892512074,21.3997641155,42.66,32.101094663,24.777523253,14.9219377907,32.7892560693,11.5335936408,24.1333421799,10.2925020777,8.0135948986,4.9317089231,25.6033896985,17.5034088028,0,0,20.7353245504,17.390272723,13.3081395759,9.9086446774,0,0,3.6278125692,0,0,17.1250647521,0,0,0,0,0,0,0,0,0,0,0,4.328010907,0,0,0,0,653.5512266832,14.8979112812,232.326044191,14.4524861352,3.7752602566,4.5401251228,0,15.9543542162,0,7.6,18.5146183811,0,0,0,0,0,18.1950170706,0,0,21.3039231376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.36,0,0,0,0,0
2003-03-05,59.0153163879,0,0.9039623226,22.42,15.0797942473,8.2206397259,3.7609863858,1.44,10.915533002,51.8051883914,5.42,10.5441377499,12.9360013304,6.8226252576,7.6442285014,12.7575629053,0,13.892512074,21.6922223172,42.04,32.7966494322,25.1186832928,14.9556978309,33.4744047036,11.2871107952,23.6576521238,10.3855942389,7.9266930174,4.9380397433,25.9109677185,17.8770866229,0,0,21.1533021706,17.739961115,13.5356291413,9.9594582399,0,0,3.6202926735,0,0,17.2372866706,0,0,0,0,0,0,0,0,0,0,0,4.391347652,0,0,0,0,673.5727602676,15.1840094378,238.0678061728,14.5835237141,3.8365967351,4.6316037718,0,16.168124036,0,8,18.4028320059,0,0,0,0,0,18.2070907382,0,0,20.9040201435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,0,0,0,0,0
2003-03-06,58.5202807801,0,0.9002524909,22.69,14.9704271388,8.2195974234,3.799873985,1.36,10.7355359914,51.3653141557,5.32,10.3446125814,13.3299659045,6.847380792,7.4865777457,12.533465188,0,13.6444315013,21.6319132414,42.24,33.1009546438,24.8581610806,14.9219377907,33.138821699,11.2871107952,23.8796408167,10.2983203377,7.8273765818,4.9338191965,25.9509306531,17.9429048753,0,0,20.9352268905,17.5866362047,13.6209377283,9.6207011569,0,0,3.6675605897,0,0,17.2073608257,0,0,0,0,0,0,0,0,0,0,0,4.2224496654,0,0,0,0,656.3792550535,15.2880451311,235.3404692314,14.2543317477,3.7721934326,4.6345867712,0,16.1823753573,0,7.9,18.2072058495,0,0,0,0,0,18.1008424633,0,0,20.9040201435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.31,0,0,0,0,0
2003-03-07,58.9233812036,0,0.898397575,22.97,15.1569945591,8.3279968822,3.8665384409,1.36,10.2919719295,51.9184893309,5.25,10.1604355028,13.4745858114,6.9810606773,7.5122418222,12.5814861275,0,13.8242899165,21.8985428397,42.72,34.3430167317,25.1093789281,15.2055221288,33.6421962059,11.3321991206,24.4187562136,10.0655899346,7.9577294036,4.8325260735,26.1557406929,18.1318669548,0,0,21.0745527639,17.5543572762,13.8199910981,9.6122322298,0,0,3.9533166286,0,0,17.252249593,0,0,0,0,0,0,0,0,0,0,0,4.2330057895,0,0,0,0,658.5800237209,15.5949504264,237.996034148,14.6378563687,3.8304630873,4.8821757234,0,16.1966266786,0,7.6,18.6892845922,0,0,0,0,0,18.1567329195,0,0,21.1948586847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.75,0,0,0,0,0
2003-03-10,57.5089937527,0,0.8885046905,22.88,14.7645596406,8.2821355727,3.8109847277,1.3,10.2212588182,50.4522418787,5.53,9.9839324691,13.2701231844,6.9216473949,7.0942840049,12.1492976727,0,13.2971186994,21.2160980345,45.18,33.6164104102,24.7465087039,14.8004016458,32.950056259,11.1428281539,23.9557512257,9.8008591011,7.7590965323,4.7417843176,25.5712827745,17.794283015,0,0,20.8080163105,17.18852942,13.4218843586,9.4259158342,0,0,4.0596694401,0,0,16.7734360744,0,0,0,0,0,0,0,0,0,0,0,4.1591129204,0,0,0,0,623.5052730842,15.2412290691,231.1059197698,14.3150564793,3.7231242498,4.7002127585,0,15.7049560931,0,7.62,18.6333914046,0,0,0,0,0,17.8910840754,0,0,20.6277235295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97,0,0,0,0,0
2003-03-11,56.9432387724,0,0.8798484166,22.78,14.6680592508,8.2206397259,3.8943152975,1.28,10.1891164948,50.2189752385,5.6,9.9916065141,13.2800969711,6.8572830057,7.0906177082,12.0212418343,0,12.8691797114,20.8320244465,44.8,33.8337712756,25.0287411005,14.7261295572,32.7193429433,11.3201755671,23.9113534871,9.8794056121,7.7404747007,4.733343224,25.3614773678,17.730587932,0,0,20.9412845372,17.1454908487,13.2797033802,8.9601248451,0,0,4.0070301697,0,0,16.7659546132,0,0,0,0,0,0,0,0,0,0,0,4.1485567962,0,0,0,0,611.6761414969,15.0851755292,226.4407381596,14.2223713626,3.7507256651,4.7280540865,0,15.8047153423,0,7.75,18.3539254668,0,0,0,0,0,17.8691497672,0,0,20.4168655871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,0,0,0,0,0
2003-03-12,57.3251233841,0,0.8792301113,23.36,15.0476274507,8.2404434732,3.9832012387,1.23,10.4141127581,50.1056742991,5.52,9.738363031,13.7089697985,7.1493983106,7.1309469713,12.1492976727,0,12.8691797114,20.8986818461,45.08,33.9579774844,25.4164229639,15.010496197,33.208734825,11.5035347572,24.0255191005,9.6088565185,7.6846092056,4.7481151377,25.6062503422,17.7603123041,0,0,20.632344557,16.9598870099,13.5356291413,8.7399327411,0,0,4.0671893358,0,0,16.9081023765,0,0,0,0,0,0,0,0,0,0,0,4.2330057895,0,0,0,0,614.8397464563,15.1684040838,227.2302304321,14.1328822844,3.8549976787,4.787714075,0,16.6384176395,0,7.74,18.7381911313,0,0,0,0,0,17.7911611157,0,0,20.7731428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.81,0,0,0,0,0
